"","date","month","airline","delay","carrierd","extrmwd","nasd","securityd","latarrd","temperature","humidity","visibility","wind_s","hour_c"
"4071","2021-12-09","Dec","JetBlue Airways",121,115,0,0,0,0,36,57,10,7,"night"
"4072","2021-12-09","Dec","JetBlue Airways",13,0,0,0,0,0,36,57,10,7,"night"
"4073","2021-12-09","Dec","JetBlue Airways",10,0,0,0,0,0,36,57,10,7,"night"
"4074","2021-12-09","Dec","JetBlue Airways",46,8,0,0,0,16,36,57,10,7,"night"
"4075","2021-12-09","Dec","JetBlue Airways",6,0,0,0,0,0,36,57,10,7,"night"
"4076","2021-12-09","Dec","American Airlines",5,0,0,0,0,0,36,57,10,7,"night"
"4077","2021-12-09","Dec","JetBlue Airways",12,0,0,0,0,0,36,57,10,7,"night"
"4078","2021-12-09","Dec","JetBlue Airways",6,0,0,0,0,0,36,57,10,7,"night"
"4079","2021-12-09","Dec","JetBlue Airways",59,26,0,0,0,12,36,57,10,7,"night"
"4080","2021-12-09","Dec","JetBlue Airways",29,0,0,0,0,0,36,57,10,7,"night"
"4081","2021-12-09","Dec","JetBlue Airways",106,84,0,0,0,2,36,57,10,7,"night"
"4082","2021-12-09","Dec","Delta Air Lines",4,0,0,0,0,0,36,57,10,7,"night"
"4083","2021-12-09","Dec","JetBlue Airways",75,40,0,0,0,12,37,57,10,3,"night"
"4084","2021-12-09","Dec","JetBlue Airways",2,0,0,0,0,0,37,57,10,3,"night"
"4085","2021-12-09","Dec","Endeavor Air",23,0,0,0,0,0,37,57,10,3,"night"
"4086","2021-12-09","Dec","JetBlue Airways",9,0,0,0,0,0,37,57,10,3,"night"
"4087","2021-12-09","Dec","JetBlue Airways",11,0,0,0,0,0,37,57,10,3,"night"
"4088","2021-12-09","Dec","JetBlue Airways",53,53,0,0,0,0,37,57,10,3,"night"
"4089","2021-12-09","Dec","JetBlue Airways",8,0,0,0,0,0,37,57,10,3,"night"
"4090","2021-12-09","Dec","JetBlue Airways",6,0,0,0,0,0,37,57,10,3,"night"
"4091","2021-12-09","Dec","JetBlue Airways",37,37,0,5,0,0,37,57,10,3,"night"
"4092","2021-12-09","Dec","JetBlue Airways",168,159,0,0,0,0,39,50,10,9,"night"
"4093","2021-12-09","Dec","JetBlue Airways",3,0,0,0,0,0,39,50,10,9,"night"
"4094","2021-12-09","Dec","JetBlue Airways",17,0,0,0,0,0,39,50,10,9,"night"
"4095","2021-12-09","Dec","JetBlue Airways",30,0,0,0,0,0,39,50,10,9,"night"
"4096","2021-12-09","Dec","JetBlue Airways",37,36,0,0,0,0,39,50,10,9,"night"
"4097","2021-12-09","Dec","JetBlue Airways",4,0,0,0,0,0,32,59,10,14,"morning"
"4098","2021-12-09","Dec","American Airlines",6,0,0,0,0,0,32,59,10,14,"morning"
"4099","2021-12-09","Dec","Delta Air Lines",6,0,0,0,0,0,33,56,10,9,"morning"
"4100","2021-12-09","Dec","JetBlue Airways",18,0,0,0,0,0,33,56,10,9,"morning"
"4101","2021-12-09","Dec","JetBlue Airways",13,13,0,7,0,0,33,56,10,9,"morning"
"4102","2021-12-09","Dec","United Air Lines",4,0,0,0,0,0,35,54,10,9,"morning"
"4103","2021-12-09","Dec","American Airlines",1,1,0,40,0,0,35,54,10,9,"morning"
"4104","2021-12-09","Dec","American Airlines",6,0,0,0,0,0,35,54,10,9,"morning"
"4105","2021-12-09","Dec","JetBlue Airways",10,10,0,12,0,0,35,54,10,9,"morning"
"4106","2021-12-09","Dec","JetBlue Airways",35,32,0,0,0,0,35,54,10,9,"morning"
"4107","2021-12-09","Dec","JetBlue Airways",9,0,0,0,0,0,35,54,10,9,"morning"
"4108","2021-12-09","Dec","JetBlue Airways",21,15,0,0,0,0,35,54,10,9,"morning"
"4109","2021-12-09","Dec","Delta Air Lines",3,0,0,16,0,0,35,54,10,9,"morning"
"4110","2021-12-09","Dec","JetBlue Airways",9,0,0,0,0,0,37,48,10,14,"noon"
"4111","2021-12-09","Dec","American Airlines",5,0,0,0,0,0,37,48,10,14,"noon"
"4112","2021-12-09","Dec","JetBlue Airways",2,0,0,0,0,0,37,48,10,14,"noon"
"4113","2021-12-09","Dec","JetBlue Airways",6,0,0,0,0,0,37,48,10,14,"noon"
"4114","2021-12-09","Dec","Republic Airways",2,0,0,15,2,0,37,48,10,14,"noon"
"4115","2021-12-09","Dec","JetBlue Airways",5,0,0,0,0,0,37,48,10,14,"noon"
"4116","2021-12-09","Dec","JetBlue Airways",8,0,0,0,0,0,37,48,10,14,"noon"
"4117","2021-12-09","Dec","JetBlue Airways",5,0,0,0,0,0,37,48,10,14,"noon"
"4118","2021-12-10","Dec","Republic Airways",3,0,0,0,0,0,49,55,10,9,"noon"
"4119","2021-12-10","Dec","Delta Air Lines",7,0,0,0,0,0,49,55,10,9,"noon"
"4120","2021-12-10","Dec","Delta Air Lines",91,82,0,0,0,0,49,55,10,9,"noon"
"4121","2021-12-10","Dec","JetBlue Airways",3,0,0,0,0,0,49,55,10,9,"noon"
"4122","2021-12-10","Dec","JetBlue Airways",27,0,0,0,0,0,49,55,10,9,"noon"
"4123","2021-12-10","Dec","JetBlue Airways",105,105,0,9,0,0,49,55,10,9,"noon"
"4124","2021-12-10","Dec","American Airlines",32,16,0,0,0,0,49,56,10,8,"noon"
"4125","2021-12-10","Dec","Republic Airways",1,0,0,0,0,0,49,56,10,8,"noon"
"4126","2021-12-10","Dec","Republic Airways",8,0,0,0,0,0,49,56,10,8,"noon"
"4127","2021-12-10","Dec","JetBlue Airways",77,52,0,0,0,0,49,56,10,8,"noon"
"4128","2021-12-10","Dec","American Airlines",38,16,0,0,0,0,49,56,10,8,"noon"
"4129","2021-12-10","Dec","Delta Air Lines",109,87,0,0,0,2,49,56,10,8,"noon"
"4130","2021-12-10","Dec","Delta Air Lines",10,0,0,0,0,0,49,56,10,8,"noon"
"4131","2021-12-10","Dec","JetBlue Airways",62,39,0,0,0,0,49,56,10,6,"noon"
"4132","2021-12-10","Dec","Republic Airways",1,0,0,0,0,0,49,56,10,6,"noon"
"4133","2021-12-10","Dec","JetBlue Airways",12,0,0,0,0,0,49,56,10,6,"noon"
"4134","2021-12-10","Dec","JetBlue Airways",46,29,0,0,0,0,49,56,10,3,"noon"
"4135","2021-12-10","Dec","JetBlue Airways",58,51,0,0,0,0,49,56,10,3,"noon"
"4136","2021-12-10","Dec","JetBlue Airways",28,0,0,0,0,0,49,56,10,3,"noon"
"4137","2021-12-10","Dec","JetBlue Airways",11,7,0,8,0,4,49,56,10,3,"noon"
"4138","2021-12-10","Dec","JetBlue Airways",6,0,0,0,0,0,49,56,10,3,"noon"
"4139","2021-12-10","Dec","Delta Air Lines",18,0,0,0,0,0,49,56,10,3,"noon"
"4140","2021-12-10","Dec","Delta Air Lines",6,0,0,0,0,0,49,56,10,3,"noon"
"4141","2021-12-10","Dec","JetBlue Airways",10,0,0,0,0,0,49,56,10,3,"noon"
"4142","2021-12-10","Dec","JetBlue Airways",6,0,0,0,0,0,49,56,10,3,"noon"
"4143","2021-12-10","Dec","JetBlue Airways",11,11,0,17,0,0,50,54,10,0,"afternoon"
"4144","2021-12-10","Dec","JetBlue Airways",68,12,0,0,0,46,50,54,10,0,"afternoon"
"4145","2021-12-10","Dec","JetBlue Airways",25,0,0,0,0,0,50,54,10,0,"afternoon"
"4146","2021-12-10","Dec","Endeavor Air",33,0,0,0,24,0,50,54,10,0,"afternoon"
"4147","2021-12-10","Dec","American Airlines",1,0,0,0,0,0,50,54,10,0,"afternoon"
"4148","2021-12-10","Dec","Republic Airways",1,0,0,0,0,0,50,54,10,0,"afternoon"
"4149","2021-12-10","Dec","JetBlue Airways",12,0,0,0,0,0,50,54,10,0,"afternoon"
"4150","2021-12-10","Dec","JetBlue Airways",63,53,0,0,0,0,50,54,10,0,"afternoon"
"4151","2021-12-10","Dec","American Airlines",13,9,0,17,0,4,47,61,10,3,"afternoon"
"4152","2021-12-10","Dec","Delta Air Lines",5,0,0,0,0,0,47,61,10,3,"afternoon"
"4153","2021-12-10","Dec","JetBlue Airways",124,103,0,0,0,0,47,61,10,3,"afternoon"
"4154","2021-12-10","Dec","Delta Air Lines",1,0,0,0,0,0,47,61,10,3,"afternoon"
"4155","2021-12-10","Dec","Delta Air Lines",13,0,0,0,0,0,47,61,10,3,"afternoon"
"4156","2021-12-10","Dec","Delta Air Lines",21,6,0,15,0,15,47,61,10,3,"afternoon"
"4157","2021-12-10","Dec","Delta Air Lines",7,0,0,0,0,0,47,61,10,3,"afternoon"
"4158","2021-12-10","Dec","Republic Airways",27,0,0,0,0,21,47,61,10,3,"afternoon"
"4159","2021-12-10","Dec","JetBlue Airways",6,0,0,0,0,0,47,61,10,3,"afternoon"
"4160","2021-12-10","Dec","JetBlue Airways",19,0,0,0,0,0,47,61,10,3,"afternoon"
"4161","2021-12-10","Dec","Republic Airways",35,0,35,13,0,0,47,61,10,3,"afternoon"
"4162","2021-12-10","Dec","Delta Air Lines",11,0,0,0,0,0,47,61,10,3,"afternoon"
"4163","2021-12-10","Dec","JetBlue Airways",6,6,0,28,0,0,46,63,10,0,"afternoon"
"4164","2021-12-10","Dec","JetBlue Airways",19,19,0,0,0,0,46,63,10,0,"afternoon"
"4165","2021-12-10","Dec","JetBlue Airways",12,12,0,40,0,0,46,63,10,0,"afternoon"
"4166","2021-12-10","Dec","JetBlue Airways",117,97,0,0,0,0,46,63,10,0,"afternoon"
"4167","2021-12-10","Dec","Republic Airways",2,0,0,0,0,0,46,63,10,0,"afternoon"
"4168","2021-12-10","Dec","JetBlue Airways",17,0,0,0,0,0,43,68,10,3,"afternoon"
"4169","2021-12-10","Dec","Republic Airways",156,0,156,6,0,0,43,68,10,3,"afternoon"
"4170","2021-12-10","Dec","JetBlue Airways",37,24,0,0,0,0,43,68,10,3,"afternoon"
"4171","2021-12-10","Dec","American Airlines",132,113,0,0,0,0,43,68,10,3,"afternoon"
"4172","2021-12-10","Dec","JetBlue Airways",81,59,0,23,0,22,43,68,10,3,"afternoon"
"4173","2021-12-10","Dec","American Airlines",119,109,0,0,0,0,43,68,10,3,"afternoon"
"4174","2021-12-10","Dec","American Airlines",21,0,0,0,0,0,43,68,10,3,"afternoon"
"4175","2021-12-10","Dec","JetBlue Airways",12,0,0,0,0,0,43,68,10,3,"afternoon"
"4176","2021-12-10","Dec","JetBlue Airways",78,76,0,0,0,1,43,68,10,3,"afternoon"
"4177","2021-12-10","Dec","Endeavor Air",58,51,0,0,0,0,42,73,10,5,"night"
"4178","2021-12-10","Dec","JetBlue Airways",28,28,0,5,0,0,42,73,10,5,"night"
"4179","2021-12-10","Dec","JetBlue Airways",46,24,0,0,0,0,42,73,10,5,"night"
"4180","2021-12-10","Dec","Alaska Airlines",50,0,0,0,0,22,42,73,10,5,"night"
"4181","2021-12-10","Dec","JetBlue Airways",32,32,0,12,0,0,42,73,10,5,"night"
"4182","2021-12-10","Dec","JetBlue Airways",1,0,0,0,0,0,42,73,10,5,"night"
"4183","2021-12-10","Dec","JetBlue Airways",17,0,0,0,0,0,42,73,10,5,"night"
"4184","2021-12-10","Dec","JetBlue Airways",11,0,0,0,0,0,42,73,10,5,"night"
"4185","2021-12-10","Dec","Delta Air Lines",11,0,0,0,0,0,42,73,10,5,"night"
"4186","2021-12-10","Dec","Delta Air Lines",2,0,0,0,0,0,40,77,10,3,"night"
"4187","2021-12-10","Dec","JetBlue Airways",8,0,0,0,0,0,40,77,10,3,"night"
"4188","2021-12-10","Dec","American Airlines",18,0,0,0,0,0,40,77,10,3,"night"
"4189","2021-12-10","Dec","Delta Air Lines",128,100,0,0,0,0,40,77,10,3,"night"
"4190","2021-12-10","Dec","Delta Air Lines",2,0,0,0,0,0,40,77,10,3,"night"
"4191","2021-12-10","Dec","JetBlue Airways",39,39,0,6,0,0,40,77,10,3,"night"
"4192","2021-12-10","Dec","Endeavor Air",79,58,0,0,0,0,40,77,10,3,"night"
"4193","2021-12-10","Dec","Delta Air Lines",38,0,0,0,0,0,40,77,10,3,"night"
"4194","2021-12-10","Dec","JetBlue Airways",5,0,0,0,0,0,40,77,10,3,"night"
"4195","2021-12-10","Dec","Delta Air Lines",40,40,0,2,0,0,40,77,10,3,"night"
"4196","2021-12-10","Dec","Delta Air Lines",4,0,0,0,0,0,40,77,10,3,"night"
"4197","2021-12-10","Dec","American Airlines",5,4,0,13,0,1,40,77,10,3,"night"
"4198","2021-12-10","Dec","Delta Air Lines",2,0,0,0,0,0,40,77,10,3,"night"
"4199","2021-12-10","Dec","JetBlue Airways",40,40,0,6,0,0,40,77,10,3,"night"
"4200","2021-12-10","Dec","JetBlue Airways",61,27,0,0,0,31,40,77,10,3,"night"
"4201","2021-12-10","Dec","JetBlue Airways",114,91,0,0,0,0,39,82,10,5,"night"
"4202","2021-12-10","Dec","JetBlue Airways",99,93,0,0,0,0,39,82,10,5,"night"
"4203","2021-12-10","Dec","JetBlue Airways",14,14,0,8,0,0,39,82,10,5,"night"
"4204","2021-12-10","Dec","JetBlue Airways",21,0,0,0,0,0,39,82,10,5,"night"
"4205","2021-12-10","Dec","JetBlue Airways",86,82,0,0,0,0,39,82,10,5,"night"
"4206","2021-12-10","Dec","JetBlue Airways",71,49,0,0,0,0,39,82,10,5,"night"
"4207","2021-12-10","Dec","Delta Air Lines",5,0,0,0,0,0,39,82,10,5,"night"
"4208","2021-12-10","Dec","JetBlue Airways",30,29,0,0,0,0,39,82,10,5,"night"
"4209","2021-12-10","Dec","JetBlue Airways",25,24,0,0,0,0,39,82,10,5,"night"
"4210","2021-12-10","Dec","JetBlue Airways",36,18,0,16,0,18,39,82,10,5,"night"
"4211","2021-12-10","Dec","Delta Air Lines",59,25,0,0,0,0,39,82,10,5,"night"
"4212","2021-12-10","Dec","JetBlue Airways",32,32,0,5,0,0,39,82,10,5,"night"
"4213","2021-12-10","Dec","JetBlue Airways",12,0,0,0,0,0,43,80,10,5,"night"
"4214","2021-12-10","Dec","JetBlue Airways",50,30,0,0,0,14,43,80,10,5,"night"
"4215","2021-12-10","Dec","JetBlue Airways",2,0,0,0,0,0,43,80,10,5,"night"
"4216","2021-12-10","Dec","JetBlue Airways",19,16,0,0,0,0,43,80,10,5,"night"
"4217","2021-12-10","Dec","JetBlue Airways",10,0,0,0,0,0,43,80,10,5,"night"
"4218","2021-12-10","Dec","JetBlue Airways",15,0,0,0,0,0,44,76,10,0,"night"
"4219","2021-12-10","Dec","JetBlue Airways",3,0,0,0,0,0,44,76,10,0,"night"
"4220","2021-12-10","Dec","JetBlue Airways",3,0,0,0,0,0,44,76,10,0,"night"
"4221","2021-12-10","Dec","JetBlue Airways",52,28,0,0,0,9,44,76,10,0,"night"
"4222","2021-12-10","Dec","JetBlue Airways",20,20,0,12,0,0,44,76,10,0,"night"
"4223","2021-12-10","Dec","American Airlines",3,0,0,0,0,0,44,68,10,10,"morning"
"4224","2021-12-10","Dec","JetBlue Airways",4,0,0,0,0,0,44,68,10,10,"morning"
"4225","2021-12-10","Dec","JetBlue Airways",27,0,0,0,0,0,44,68,10,10,"morning"
"4226","2021-12-10","Dec","JetBlue Airways",136,103,0,11,0,33,44,68,10,10,"morning"
"4227","2021-12-10","Dec","Republic Airways",35,35,0,1,0,0,44,68,10,10,"morning"
"4228","2021-12-10","Dec","American Airlines",39,39,0,8,0,0,44,68,10,10,"morning"
"4229","2021-12-10","Dec","American Airlines",2,0,0,0,0,0,44,68,10,10,"morning"
"4230","2021-12-10","Dec","Delta Air Lines",5,0,0,0,0,0,45,71,10,13,"morning"
"4231","2021-12-10","Dec","Republic Airways",13,13,0,3,0,0,45,71,10,13,"morning"
"4232","2021-12-10","Dec","JetBlue Airways",1,0,0,0,0,0,45,71,10,13,"morning"
"4233","2021-12-10","Dec","Alaska Airlines",5,0,0,0,0,0,45,71,10,13,"morning"
"4234","2021-12-10","Dec","Republic Airways",5,0,0,0,0,0,46,68,10,10,"morning"
"4235","2021-12-10","Dec","JetBlue Airways",40,0,0,0,0,0,46,68,10,10,"morning"
"4236","2021-12-10","Dec","JetBlue Airways",1,0,0,0,0,0,46,68,10,10,"morning"
"4237","2021-12-10","Dec","JetBlue Airways",99,83,0,0,0,0,46,68,10,10,"morning"
"4238","2021-12-10","Dec","American Airlines",2,0,0,0,0,0,46,68,10,10,"morning"
"4239","2021-12-10","Dec","United Air Lines",42,0,0,0,0,0,46,68,10,10,"morning"
"4240","2021-12-10","Dec","Delta Air Lines",2,0,0,0,0,0,46,68,10,10,"morning"
"4241","2021-12-10","Dec","Delta Air Lines",5,0,0,0,0,0,46,68,10,10,"morning"
"4242","2021-12-10","Dec","American Airlines",9,0,0,0,0,0,46,68,10,10,"morning"
"4243","2021-12-10","Dec","JetBlue Airways",4,0,0,0,0,0,46,68,10,10,"morning"
"4244","2021-12-10","Dec","American Airlines",35,0,0,0,0,0,48,52,10,13,"noon"
"4245","2021-12-10","Dec","JetBlue Airways",65,37,0,0,0,11,48,52,10,13,"noon"
"4246","2021-12-10","Dec","Delta Air Lines",100,67,0,0,0,0,48,52,10,13,"noon"
"4247","2021-12-10","Dec","JetBlue Airways",30,0,0,0,0,22,48,52,10,13,"noon"
"4248","2021-12-10","Dec","American Airlines",14,0,0,0,0,0,48,52,10,13,"noon"
"4249","2021-12-10","Dec","JetBlue Airways",15,0,0,0,0,0,48,52,10,13,"noon"
"4250","2021-12-10","Dec","JetBlue Airways",2,0,0,0,0,0,48,52,10,13,"noon"
"4251","2021-12-11","Dec","Delta Air Lines",3,0,0,0,0,0,54,97,5,28,"noon"
"4252","2021-12-11","Dec","JetBlue Airways",19,0,0,0,0,0,54,97,5,28,"noon"
"4253","2021-12-11","Dec","Republic Airways",6,0,0,0,0,0,54,97,5,28,"noon"
"4254","2021-12-11","Dec","JetBlue Airways",22,0,0,0,0,0,54,97,5,28,"noon"
"4255","2021-12-11","Dec","Delta Air Lines",13,0,0,0,0,0,54,97,4,24,"noon"
"4256","2021-12-11","Dec","Delta Air Lines",1,0,0,0,0,0,54,97,4,24,"noon"
"4257","2021-12-11","Dec","American Airlines",39,23,0,0,0,0,54,97,4,24,"noon"
"4258","2021-12-11","Dec","JetBlue Airways",8,0,0,0,0,0,54,97,0.25,24,"noon"
"4259","2021-12-11","Dec","Delta Air Lines",29,0,0,45,0,29,54,97,0.25,24,"noon"
"4260","2021-12-11","Dec","Endeavor Air",14,0,0,0,0,0,54,97,0.25,24,"noon"
"4261","2021-12-11","Dec","JetBlue Airways",8,0,0,0,0,0,54,97,0.25,24,"noon"
"4262","2021-12-11","Dec","Republic Airways",18,0,0,20,0,18,54,100,0.25,18,"noon"
"4263","2021-12-11","Dec","JetBlue Airways",13,0,0,0,0,0,54,100,0.25,18,"noon"
"4264","2021-12-11","Dec","American Airlines",4,0,0,0,0,0,54,100,0.25,18,"noon"
"4265","2021-12-11","Dec","JetBlue Airways",66,30,0,0,0,27,54,100,0.25,18,"noon"
"4266","2021-12-11","Dec","American Airlines",265,12,0,0,0,245,54,100,0.25,18,"noon"
"4267","2021-12-11","Dec","Alaska Airlines",137,137,0,13,0,0,54,100,0.25,18,"noon"
"4268","2021-12-11","Dec","JetBlue Airways",55,55,0,0,0,0,54,100,0.25,18,"noon"
"4269","2021-12-11","Dec","JetBlue Airways",5,5,0,30,0,0,54,100,0.25,18,"noon"
"4270","2021-12-11","Dec","Delta Air Lines",1,0,0,0,0,0,54,100,0.25,18,"noon"
"4271","2021-12-11","Dec","JetBlue Airways",6,6,0,35,0,0,55,96,0.5,22,"afternoon"
"4272","2021-12-11","Dec","JetBlue Airways",57,57,0,29,0,0,55,96,0.5,22,"afternoon"
"4273","2021-12-11","Dec","Republic Airways",7,0,0,8,0,7,55,96,0.5,22,"afternoon"
"4274","2021-12-11","Dec","Republic Airways",19,19,0,26,0,0,55,96,0.5,22,"afternoon"
"4275","2021-12-11","Dec","JetBlue Airways",19,19,0,0,0,0,55,96,0.5,22,"afternoon"
"4276","2021-12-11","Dec","Republic Airways",52,0,0,0,0,43,55,96,2,21,"afternoon"
"4277","2021-12-11","Dec","Delta Air Lines",2,0,0,26,0,0,55,96,2,21,"afternoon"
"4278","2021-12-11","Dec","JetBlue Airways",158,0,0,167,0,0,55,96,2,21,"afternoon"
"4279","2021-12-11","Dec","JetBlue Airways",4,4,0,15,0,0,55,96,2,21,"afternoon"
"4280","2021-12-11","Dec","Republic Airways",20,0,0,50,0,20,55,96,2,21,"afternoon"
"4281","2021-12-11","Dec","JetBlue Airways",95,69,0,0,0,24,55,96,2,21,"afternoon"
"4282","2021-12-11","Dec","Endeavor Air",14,0,0,20,0,14,55,96,2,21,"afternoon"
"4283","2021-12-11","Dec","Delta Air Lines",18,0,0,26,0,0,55,96,2,21,"afternoon"
"4284","2021-12-11","Dec","Delta Air Lines",25,25,0,14,0,0,55,96,2,21,"afternoon"
"4285","2021-12-11","Dec","American Airlines",1,1,0,30,0,0,55,96,2,21,"afternoon"
"4286","2021-12-11","Dec","Delta Air Lines",108,55,0,0,0,18,55,96,2,21,"afternoon"
"4287","2021-12-11","Dec","Delta Air Lines",7,2,0,17,0,5,55,96,2,21,"afternoon"
"4288","2021-12-11","Dec","Republic Airways",81,0,0,7,0,81,55,96,2,21,"afternoon"
"4289","2021-12-11","Dec","Delta Air Lines",3,0,0,17,0,0,55,96,2,21,"afternoon"
"4290","2021-12-11","Dec","JetBlue Airways",24,24,0,33,0,0,55,96,2,21,"afternoon"
"4291","2021-12-11","Dec","Republic Airways",10,0,0,50,0,10,55,96,2,21,"afternoon"
"4292","2021-12-11","Dec","Delta Air Lines",41,41,0,29,0,0,56,97,6,16,"afternoon"
"4293","2021-12-11","Dec","Republic Airways",11,11,0,45,0,0,56,97,6,16,"afternoon"
"4294","2021-12-11","Dec","American Airlines",1,1,0,22,0,0,56,97,6,16,"afternoon"
"4295","2021-12-11","Dec","JetBlue Airways",19,0,0,46,0,0,56,97,6,16,"afternoon"
"4296","2021-12-11","Dec","JetBlue Airways",14,8,0,27,0,6,56,97,6,16,"afternoon"
"4297","2021-12-11","Dec","JetBlue Airways",19,19,0,7,0,0,56,97,6,16,"afternoon"
"4298","2021-12-11","Dec","Alaska Airlines",25,25,0,19,0,0,56,97,6,16,"afternoon"
"4299","2021-12-11","Dec","JetBlue Airways",19,0,0,0,0,0,56,97,6,16,"afternoon"
"4300","2021-12-11","Dec","Delta Air Lines",15,15,0,22,0,0,56,97,6,16,"afternoon"
"4301","2021-12-11","Dec","Alaska Airlines",12,0,0,7,0,12,56,97,6,16,"afternoon"
"4302","2021-12-11","Dec","American Airlines",149,0,0,4,0,149,58,93,9,20,"afternoon"
"4303","2021-12-11","Dec","JetBlue Airways",43,13,0,0,0,14,58,93,9,20,"afternoon"
"4304","2021-12-11","Dec","JetBlue Airways",307,0,245,0,0,62,58,93,9,20,"afternoon"
"4305","2021-12-11","Dec","Endeavor Air",71,60,0,0,0,0,58,93,9,20,"afternoon"
"4306","2021-12-11","Dec","JetBlue Airways",37,29,0,0,0,0,58,93,9,20,"afternoon"
"4307","2021-12-11","Dec","Republic Airways",10,10,0,32,0,0,58,93,9,20,"afternoon"
"4308","2021-12-11","Dec","American Airlines",10,0,0,0,0,0,58,93,9,20,"afternoon"
"4309","2021-12-11","Dec","Endeavor Air",767,0,0,731,0,12,58,93,9,20,"afternoon"
"4310","2021-12-11","Dec","Republic Airways",11,0,0,0,0,0,58,93,9,20,"afternoon"
"4311","2021-12-11","Dec","Delta Air Lines",2,0,0,0,0,0,58,93,9,20,"afternoon"
"4312","2021-12-11","Dec","JetBlue Airways",12,0,0,0,0,0,58,93,9,20,"afternoon"
"4313","2021-12-11","Dec","Republic Airways",6,0,0,13,0,6,58,93,9,20,"afternoon"
"4314","2021-12-11","Dec","Delta Air Lines",10,0,0,0,0,0,59,90,9,25,"night"
"4315","2021-12-11","Dec","Delta Air Lines",34,23,0,0,0,0,59,90,9,25,"night"
"4316","2021-12-11","Dec","Delta Air Lines",11,0,0,0,0,0,59,90,9,25,"night"
"4317","2021-12-11","Dec","Endeavor Air",31,17,0,0,0,0,59,90,9,25,"night"
"4318","2021-12-11","Dec","American Airlines",4,0,0,0,0,0,59,90,9,25,"night"
"4319","2021-12-11","Dec","Republic Airways",9,1,0,14,0,8,59,90,9,25,"night"
"4320","2021-12-11","Dec","JetBlue Airways",138,125,0,0,0,0,59,90,9,25,"night"
"4321","2021-12-11","Dec","Delta Air Lines",262,262,0,5,0,0,59,90,9,25,"night"
"4322","2021-12-11","Dec","JetBlue Airways",5,0,0,0,0,0,59,90,9,25,"night"
"4323","2021-12-11","Dec","JetBlue Airways",4,0,0,0,0,0,59,90,9,25,"night"
"4324","2021-12-11","Dec","Republic Airways",47,0,0,22,0,47,59,90,9,25,"night"
"4325","2021-12-11","Dec","JetBlue Airways",15,0,0,0,0,0,59,90,9,25,"night"
"4326","2021-12-11","Dec","Endeavor Air",23,22,0,0,0,0,57,93,7,24,"night"
"4327","2021-12-11","Dec","JetBlue Airways",13,13,0,4,0,0,57,93,7,24,"night"
"4328","2021-12-11","Dec","American Airlines",4,0,0,0,0,0,57,93,7,24,"night"
"4329","2021-12-11","Dec","JetBlue Airways",2,0,0,0,0,0,57,93,7,24,"night"
"4330","2021-12-11","Dec","Endeavor Air",21,0,0,0,0,0,57,93,7,24,"night"
"4331","2021-12-11","Dec","Delta Air Lines",37,0,0,0,0,0,57,93,7,24,"night"
"4332","2021-12-11","Dec","JetBlue Airways",6,6,0,22,0,0,57,93,7,24,"night"
"4333","2021-12-11","Dec","American Airlines",15,13,0,16,0,2,57,93,7,24,"night"
"4334","2021-12-11","Dec","Delta Air Lines",15,15,0,0,0,0,57,93,7,24,"night"
"4335","2021-12-11","Dec","Delta Air Lines",101,68,0,0,0,0,57,93,7,24,"night"
"4336","2021-12-11","Dec","Delta Air Lines",54,15,0,0,0,34,57,93,7,24,"night"
"4337","2021-12-11","Dec","Delta Air Lines",23,0,0,0,0,0,57,93,7,24,"night"
"4338","2021-12-11","Dec","American Airlines",23,23,0,9,0,0,57,93,7,24,"night"
"4339","2021-12-11","Dec","Delta Air Lines",18,0,0,0,0,0,57,93,8,28,"night"
"4340","2021-12-11","Dec","JetBlue Airways",19,0,0,0,0,0,57,93,8,28,"night"
"4341","2021-12-11","Dec","Endeavor Air",11,0,0,0,0,0,57,93,8,28,"night"
"4342","2021-12-11","Dec","Delta Air Lines",26,16,0,0,0,0,57,93,8,28,"night"
"4343","2021-12-11","Dec","JetBlue Airways",15,0,0,0,0,0,57,93,8,28,"night"
"4344","2021-12-11","Dec","JetBlue Airways",60,43,0,0,0,0,57,93,8,28,"night"
"4345","2021-12-11","Dec","JetBlue Airways",107,73,0,0,0,17,57,93,8,28,"night"
"4346","2021-12-11","Dec","Republic Airways",5,0,0,11,0,5,57,93,8,28,"night"
"4347","2021-12-11","Dec","American Airlines",31,0,0,0,0,0,57,93,8,28,"night"
"4348","2021-12-11","Dec","JetBlue Airways",14,0,0,0,0,0,57,93,8,28,"night"
"4349","2021-12-11","Dec","Republic Airways",18,0,0,21,0,18,57,93,8,28,"night"
"4350","2021-12-11","Dec","JetBlue Airways",73,69,0,0,0,0,57,93,8,28,"night"
"4351","2021-12-11","Dec","Endeavor Air",16,0,0,0,0,0,57,93,10,18,"night"
"4352","2021-12-11","Dec","JetBlue Airways",175,153,0,0,0,9,57,93,10,18,"night"
"4353","2021-12-11","Dec","JetBlue Airways",101,89,0,0,0,0,57,93,10,18,"night"
"4354","2021-12-11","Dec","JetBlue Airways",186,56,0,10,0,130,57,93,10,18,"night"
"4355","2021-12-11","Dec","JetBlue Airways",175,166,0,0,0,0,57,93,10,18,"night"
"4356","2021-12-11","Dec","JetBlue Airways",53,53,0,17,0,0,55,90,10,23,"night"
