month,airline,delay,carrierd,extrmwd,nasd,securityd,latarrd,temperature,humidity,visibility,wind_s,hour_c
Dec,JetBlue Airways,11,0,0,0,0,0,42,73,10,5,night
Dec,Delta Air Lines,11,0,0,0,0,0,42,73,10,5,night
Dec,Delta Air Lines,2,0,0,0,0,0,40,77,10,3,night
Dec,JetBlue Airways,8,0,0,0,0,0,40,77,10,3,night
Dec,American Airlines,18,0,0,0,0,0,40,77,10,3,night
Dec,Delta Air Lines,128,100,0,0,0,0,40,77,10,3,night
Dec,Delta Air Lines,2,0,0,0,0,0,40,77,10,3,night
Dec,JetBlue Airways,39,39,0,6,0,0,40,77,10,3,night
Dec,Endeavor Air,79,58,0,0,0,0,40,77,10,3,night
Dec,Delta Air Lines,38,0,0,0,0,0,40,77,10,3,night
Dec,JetBlue Airways,5,0,0,0,0,0,40,77,10,3,night
Dec,Delta Air Lines,40,40,0,2,0,0,40,77,10,3,night
Dec,Delta Air Lines,4,0,0,0,0,0,40,77,10,3,night
Dec,American Airlines,5,4,0,13,0,1,40,77,10,3,night
Dec,Delta Air Lines,2,0,0,0,0,0,40,77,10,3,night
Dec,JetBlue Airways,40,40,0,6,0,0,40,77,10,3,night
Dec,JetBlue Airways,61,27,0,0,0,31,40,77,10,3,night
Dec,JetBlue Airways,114,91,0,0,0,0,39,82,10,5,night
Dec,JetBlue Airways,99,93,0,0,0,0,39,82,10,5,night
Dec,JetBlue Airways,14,14,0,8,0,0,39,82,10,5,night
Dec,JetBlue Airways,21,0,0,0,0,0,39,82,10,5,night
Dec,JetBlue Airways,86,82,0,0,0,0,39,82,10,5,night
Dec,JetBlue Airways,71,49,0,0,0,0,39,82,10,5,night
Dec,Delta Air Lines,5,0,0,0,0,0,39,82,10,5,night
Dec,JetBlue Airways,30,29,0,0,0,0,39,82,10,5,night
Dec,JetBlue Airways,25,24,0,0,0,0,39,82,10,5,night
Dec,JetBlue Airways,36,18,0,16,0,18,39,82,10,5,night
Dec,Delta Air Lines,59,25,0,0,0,0,39,82,10,5,night
Dec,JetBlue Airways,32,32,0,5,0,0,39,82,10,5,night
Dec,JetBlue Airways,12,0,0,0,0,0,43,80,10,5,night
Dec,JetBlue Airways,50,30,0,0,0,14,43,80,10,5,night
Dec,JetBlue Airways,2,0,0,0,0,0,43,80,10,5,night
Dec,JetBlue Airways,19,16,0,0,0,0,43,80,10,5,night
Dec,JetBlue Airways,10,0,0,0,0,0,43,80,10,5,night
Dec,JetBlue Airways,15,0,0,0,0,0,44,76,10,0,night
Dec,JetBlue Airways,3,0,0,0,0,0,44,76,10,0,night
Dec,JetBlue Airways,3,0,0,0,0,0,44,76,10,0,night
Dec,JetBlue Airways,52,28,0,0,0,9,44,76,10,0,night
Dec,JetBlue Airways,20,20,0,12,0,0,44,76,10,0,night
Dec,American Airlines,3,0,0,0,0,0,44,68,10,10,morning
Dec,JetBlue Airways,4,0,0,0,0,0,44,68,10,10,morning
Dec,JetBlue Airways,27,0,0,0,0,0,44,68,10,10,morning
Dec,JetBlue Airways,136,103,0,11,0,33,44,68,10,10,morning
Dec,Republic Airways,35,35,0,1,0,0,44,68,10,10,morning
Dec,American Airlines,39,39,0,8,0,0,44,68,10,10,morning
Dec,American Airlines,2,0,0,0,0,0,44,68,10,10,morning
Dec,Delta Air Lines,5,0,0,0,0,0,45,71,10,13,morning
Dec,Republic Airways,13,13,0,3,0,0,45,71,10,13,morning
Dec,JetBlue Airways,1,0,0,0,0,0,45,71,10,13,morning
Dec,Alaska Airlines,5,0,0,0,0,0,45,71,10,13,morning
Dec,Republic Airways,5,0,0,0,0,0,46,68,10,10,morning
Dec,JetBlue Airways,40,0,0,0,0,0,46,68,10,10,morning
Dec,JetBlue Airways,1,0,0,0,0,0,46,68,10,10,morning
Dec,JetBlue Airways,99,83,0,0,0,0,46,68,10,10,morning
Dec,American Airlines,2,0,0,0,0,0,46,68,10,10,morning
Dec,United Air Lines,42,0,0,0,0,0,46,68,10,10,morning
Dec,Delta Air Lines,2,0,0,0,0,0,46,68,10,10,morning
Dec,Delta Air Lines,5,0,0,0,0,0,46,68,10,10,morning
Dec,American Airlines,9,0,0,0,0,0,46,68,10,10,morning
Dec,JetBlue Airways,4,0,0,0,0,0,46,68,10,10,morning
Dec,American Airlines,35,0,0,0,0,0,48,52,10,13,noon
Dec,JetBlue Airways,65,37,0,0,0,11,48,52,10,13,noon
Dec,Delta Air Lines,100,67,0,0,0,0,48,52,10,13,noon
Dec,JetBlue Airways,30,0,0,0,0,22,48,52,10,13,noon
Dec,American Airlines,14,0,0,0,0,0,48,52,10,13,noon
Dec,JetBlue Airways,15,0,0,0,0,0,48,52,10,13,noon
Dec,JetBlue Airways,2,0,0,0,0,0,48,52,10,13,noon
Dec,Delta Air Lines,3,0,0,0,0,0,54,97,5,28,noon
Dec,JetBlue Airways,19,0,0,0,0,0,54,97,5,28,noon
Dec,Republic Airways,6,0,0,0,0,0,54,97,5,28,noon
Dec,JetBlue Airways,22,0,0,0,0,0,54,97,5,28,noon
Dec,Delta Air Lines,13,0,0,0,0,0,54,97,4,24,noon
Dec,Delta Air Lines,1,0,0,0,0,0,54,97,4,24,noon
Dec,American Airlines,39,23,0,0,0,0,54,97,4,24,noon
Dec,JetBlue Airways,8,0,0,0,0,0,54,97,0.25,24,noon
Dec,Delta Air Lines,29,0,0,45,0,29,54,97,0.25,24,noon
Dec,Endeavor Air,14,0,0,0,0,0,54,97,0.25,24,noon
Dec,JetBlue Airways,8,0,0,0,0,0,54,97,0.25,24,noon
Dec,Republic Airways,18,0,0,20,0,18,54,100,0.25,18,noon
Dec,JetBlue Airways,13,0,0,0,0,0,54,100,0.25,18,noon
Dec,American Airlines,4,0,0,0,0,0,54,100,0.25,18,noon
Dec,JetBlue Airways,66,30,0,0,0,27,54,100,0.25,18,noon
Dec,American Airlines,265,12,0,0,0,245,54,100,0.25,18,noon
Dec,Alaska Airlines,137,137,0,13,0,0,54,100,0.25,18,noon
Dec,JetBlue Airways,55,55,0,0,0,0,54,100,0.25,18,noon
Dec,JetBlue Airways,5,5,0,30,0,0,54,100,0.25,18,noon
Dec,Delta Air Lines,1,0,0,0,0,0,54,100,0.25,18,noon
Dec,JetBlue Airways,6,6,0,35,0,0,55,96,0.5,22,afternoon
Dec,JetBlue Airways,57,57,0,29,0,0,55,96,0.5,22,afternoon
Dec,Republic Airways,7,0,0,8,0,7,55,96,0.5,22,afternoon
Dec,Republic Airways,19,19,0,26,0,0,55,96,0.5,22,afternoon
Dec,JetBlue Airways,19,19,0,0,0,0,55,96,0.5,22,afternoon
Dec,Republic Airways,52,0,0,0,0,43,55,96,2,21,afternoon
Dec,Delta Air Lines,2,0,0,26,0,0,55,96,2,21,afternoon
Dec,JetBlue Airways,158,0,0,167,0,0,55,96,2,21,afternoon
Dec,JetBlue Airways,4,4,0,15,0,0,55,96,2,21,afternoon
Dec,Republic Airways,20,0,0,50,0,20,55,96,2,21,afternoon
Dec,JetBlue Airways,95,69,0,0,0,24,55,96,2,21,afternoon
Dec,Endeavor Air,14,0,0,20,0,14,55,96,2,21,afternoon
Dec,Delta Air Lines,18,0,0,26,0,0,55,96,2,21,afternoon
Dec,Delta Air Lines,25,25,0,14,0,0,55,96,2,21,afternoon
Dec,American Airlines,1,1,0,30,0,0,55,96,2,21,afternoon
Dec,Delta Air Lines,108,55,0,0,0,18,55,96,2,21,afternoon
Dec,Delta Air Lines,7,2,0,17,0,5,55,96,2,21,afternoon
Dec,Republic Airways,81,0,0,7,0,81,55,96,2,21,afternoon
Dec,Delta Air Lines,3,0,0,17,0,0,55,96,2,21,afternoon
Dec,JetBlue Airways,24,24,0,33,0,0,55,96,2,21,afternoon
Dec,Republic Airways,10,0,0,50,0,10,55,96,2,21,afternoon
Dec,Delta Air Lines,41,41,0,29,0,0,56,97,6,16,afternoon
Dec,Republic Airways,11,11,0,45,0,0,56,97,6,16,afternoon
Dec,American Airlines,1,1,0,22,0,0,56,97,6,16,afternoon
Dec,JetBlue Airways,19,0,0,46,0,0,56,97,6,16,afternoon
Dec,JetBlue Airways,14,8,0,27,0,6,56,97,6,16,afternoon
Dec,JetBlue Airways,19,19,0,7,0,0,56,97,6,16,afternoon
Dec,Alaska Airlines,25,25,0,19,0,0,56,97,6,16,afternoon
Dec,JetBlue Airways,19,0,0,0,0,0,56,97,6,16,afternoon
Dec,Delta Air Lines,15,15,0,22,0,0,56,97,6,16,afternoon
Dec,Alaska Airlines,12,0,0,7,0,12,56,97,6,16,afternoon
Dec,American Airlines,149,0,0,4,0,149,58,93,9,20,afternoon
Dec,JetBlue Airways,43,13,0,0,0,14,58,93,9,20,afternoon
Dec,JetBlue Airways,307,0,245,0,0,62,58,93,9,20,afternoon
Dec,Endeavor Air,71,60,0,0,0,0,58,93,9,20,afternoon
Dec,JetBlue Airways,37,29,0,0,0,0,58,93,9,20,afternoon
Dec,Republic Airways,10,10,0,32,0,0,58,93,9,20,afternoon
Dec,American Airlines,10,0,0,0,0,0,58,93,9,20,afternoon
Dec,Endeavor Air,767,0,0,731,0,12,58,93,9,20,afternoon
Dec,Republic Airways,11,0,0,0,0,0,58,93,9,20,afternoon
Dec,Delta Air Lines,2,0,0,0,0,0,58,93,9,20,afternoon
Dec,JetBlue Airways,12,0,0,0,0,0,58,93,9,20,afternoon
Dec,Republic Airways,6,0,0,13,0,6,58,93,9,20,afternoon
Dec,Delta Air Lines,10,0,0,0,0,0,59,90,9,25,night
Dec,Delta Air Lines,34,23,0,0,0,0,59,90,9,25,night
Dec,Delta Air Lines,11,0,0,0,0,0,59,90,9,25,night
Dec,Endeavor Air,31,17,0,0,0,0,59,90,9,25,night
Dec,American Airlines,4,0,0,0,0,0,59,90,9,25,night
Dec,Republic Airways,9,1,0,14,0,8,59,90,9,25,night
Dec,JetBlue Airways,138,125,0,0,0,0,59,90,9,25,night
Dec,Delta Air Lines,262,262,0,5,0,0,59,90,9,25,night
Dec,JetBlue Airways,5,0,0,0,0,0,59,90,9,25,night
Dec,JetBlue Airways,4,0,0,0,0,0,59,90,9,25,night
Dec,Republic Airways,47,0,0,22,0,47,59,90,9,25,night
Dec,JetBlue Airways,15,0,0,0,0,0,59,90,9,25,night
Dec,Endeavor Air,23,22,0,0,0,0,57,93,7,24,night
Dec,JetBlue Airways,13,13,0,4,0,0,57,93,7,24,night
Dec,American Airlines,4,0,0,0,0,0,57,93,7,24,night
Dec,JetBlue Airways,2,0,0,0,0,0,57,93,7,24,night
Dec,Endeavor Air,21,0,0,0,0,0,57,93,7,24,night
Dec,Delta Air Lines,37,0,0,0,0,0,57,93,7,24,night
Dec,JetBlue Airways,6,6,0,22,0,0,57,93,7,24,night
Dec,American Airlines,15,13,0,16,0,2,57,93,7,24,night
Dec,Delta Air Lines,15,15,0,0,0,0,57,93,7,24,night
Dec,Delta Air Lines,101,68,0,0,0,0,57,93,7,24,night
Dec,Delta Air Lines,54,15,0,0,0,34,57,93,7,24,night
Dec,Delta Air Lines,23,0,0,0,0,0,57,93,7,24,night
Dec,American Airlines,23,23,0,9,0,0,57,93,7,24,night
Dec,Delta Air Lines,18,0,0,0,0,0,57,93,8,28,night
Dec,JetBlue Airways,19,0,0,0,0,0,57,93,8,28,night
Dec,Endeavor Air,11,0,0,0,0,0,57,93,8,28,night
Dec,Delta Air Lines,26,16,0,0,0,0,57,93,8,28,night
Dec,JetBlue Airways,15,0,0,0,0,0,57,93,8,28,night
Dec,JetBlue Airways,60,43,0,0,0,0,57,93,8,28,night
Dec,JetBlue Airways,107,73,0,0,0,17,57,93,8,28,night
Dec,Republic Airways,5,0,0,11,0,5,57,93,8,28,night
Dec,American Airlines,31,0,0,0,0,0,57,93,8,28,night
Dec,JetBlue Airways,14,0,0,0,0,0,57,93,8,28,night
Dec,Republic Airways,18,0,0,21,0,18,57,93,8,28,night
Dec,JetBlue Airways,73,69,0,0,0,0,57,93,8,28,night
Dec,Endeavor Air,16,0,0,0,0,0,57,93,10,18,night
Dec,JetBlue Airways,175,153,0,0,0,9,57,93,10,18,night
Dec,JetBlue Airways,101,89,0,0,0,0,57,93,10,18,night
Dec,JetBlue Airways,186,56,0,10,0,130,57,93,10,18,night
Dec,JetBlue Airways,175,166,0,0,0,0,57,93,10,18,night
Dec,JetBlue Airways,53,53,0,17,0,0,55,90,10,23,night
Dec,JetBlue Airways,25,4,0,0,0,14,55,90,10,23,night
Dec,JetBlue Airways,73,20,0,0,0,31,55,90,10,23,night
Dec,JetBlue Airways,43,30,0,0,0,0,55,90,10,23,night
Dec,Republic Airways,3,0,0,0,0,0,55,90,10,23,night
Dec,American Airlines,2,0,0,0,0,0,55,90,10,23,night
Dec,JetBlue Airways,3,3,0,22,0,0,52,100,0.25,13,morning
Dec,Delta Air Lines,6,0,0,0,0,0,52,100,0.25,13,morning
Dec,JetBlue Airways,48,40,0,0,0,0,52,100,0.25,13,morning
Dec,American Airlines,18,0,0,0,0,0,52,100,0.25,13,morning
Dec,American Airlines,52,34,0,0,0,0,52,100,0.25,13,morning
Dec,JetBlue Airways,9,0,0,0,0,0,53,100,0.12,14,morning
Dec,Delta Air Lines,3,0,0,0,0,0,53,100,0.12,14,morning
Dec,Republic Airways,9,0,9,46,0,0,53,100,0.12,14,morning
Dec,American Airlines,9,0,0,0,0,0,53,100,0.25,15,morning
Dec,JetBlue Airways,11,0,0,0,0,0,53,100,0.25,15,morning
Dec,American Airlines,1,0,0,0,0,0,53,100,0.25,15,morning
Dec,JetBlue Airways,62,0,0,18,0,62,53,100,0.25,15,morning
Dec,Delta Air Lines,29,24,0,0,0,0,53,100,0.25,15,morning
Dec,American Airlines,39,1,0,15,0,38,53,100,0.25,15,morning
Dec,JetBlue Airways,7,3,0,10,0,4,53,100,0.25,15,morning
Dec,JetBlue Airways,44,0,0,0,14,27,53,100,0.25,24,noon
Dec,American Airlines,9,0,0,10,9,0,53,100,0.25,24,noon
Dec,JetBlue Airways,24,0,0,80,0,0,53,100,0.25,24,noon
Dec,JetBlue Airways,19,19,0,13,0,0,53,100,0.25,24,noon
Dec,JetBlue Airways,15,7,0,3,0,8,53,100,0.25,24,noon
Dec,JetBlue Airways,22,19,0,0,0,0,53,100,0.25,24,noon
Dec,JetBlue Airways,29,0,0,7,23,6,53,100,0.25,24,noon
Dec,JetBlue Airways,7,0,0,0,0,0,46,31,10,20,noon
Dec,JetBlue Airways,20,0,0,0,0,0,46,31,10,20,noon
Dec,JetBlue Airways,76,76,0,3,0,0,46,31,10,20,noon
Dec,JetBlue Airways,252,252,0,4,0,0,46,31,10,20,noon
Dec,JetBlue Airways,124,124,0,1,0,0,46,31,10,20,noon
Dec,Delta Air Lines,150,150,0,0,0,0,48,30,10,20,noon
Dec,Endeavor Air,5,0,0,0,0,0,48,30,10,20,noon
Dec,Delta Air Lines,2,0,0,0,0,0,48,30,10,20,noon
Dec,Alaska Airlines,7,7,0,14,0,0,48,30,10,20,noon
Dec,JetBlue Airways,5,0,0,0,0,0,48,30,10,20,noon
Dec,JetBlue Airways,13,0,0,0,0,0,48,30,10,20,noon
Dec,Republic Airways,23,18,0,0,0,0,48,30,10,20,noon
Dec,American Airlines,30,0,0,0,0,0,48,30,10,20,noon
Dec,JetBlue Airways,106,65,0,0,0,31,48,30,10,20,noon
Dec,JetBlue Airways,25,0,0,0,0,0,48,30,10,20,noon
Dec,Republic Airways,3,0,0,0,0,0,49,31,10,15,noon
Dec,JetBlue Airways,23,0,0,0,0,0,49,31,10,15,noon
Dec,JetBlue Airways,20,0,0,0,0,0,49,31,10,15,noon
Dec,JetBlue Airways,8,0,0,0,0,0,49,31,10,15,noon
Dec,Delta Air Lines,5,0,0,0,0,0,49,28,10,16,noon
Dec,JetBlue Airways,5,0,0,0,0,0,49,28,10,16,noon
Dec,JetBlue Airways,58,41,0,0,0,8,49,28,10,16,noon
Dec,JetBlue Airways,5,0,0,0,0,0,49,28,10,16,noon
Dec,JetBlue Airways,48,45,0,0,0,0,49,28,10,16,noon
Dec,JetBlue Airways,5,0,0,0,0,0,49,28,10,16,noon
Dec,JetBlue Airways,207,185,0,0,0,14,49,28,10,16,noon
Dec,JetBlue Airways,4,4,0,14,0,0,49,28,10,16,noon
Dec,JetBlue Airways,45,36,0,0,0,0,49,28,10,16,noon
Dec,Endeavor Air,16,16,0,1,0,0,49,28,10,11,afternoon
Dec,Republic Airways,1,1,0,21,0,0,49,28,10,11,afternoon
Dec,Republic Airways,3,3,0,32,0,0,49,28,10,11,afternoon
Dec,JetBlue Airways,16,0,0,0,0,0,49,28,10,11,afternoon
Dec,Endeavor Air,32,32,0,12,0,0,49,28,10,11,afternoon
Dec,JetBlue Airways,18,18,0,3,0,0,49,28,10,11,afternoon
Dec,American Airlines,15,0,0,0,0,0,49,28,10,11,afternoon
Dec,JetBlue Airways,5,0,0,0,0,0,49,28,10,11,afternoon
Dec,JetBlue Airways,21,11,0,1,0,10,49,28,10,11,afternoon
Dec,Endeavor Air,6,6,0,13,0,0,48,33,10,14,afternoon
Dec,American Airlines,28,6,0,0,0,9,48,33,10,14,afternoon
Dec,Endeavor Air,54,47,0,0,0,0,48,33,10,14,afternoon
Dec,Delta Air Lines,9,0,0,0,0,0,48,33,10,14,afternoon
Dec,Republic Airways,2,0,0,0,0,0,48,33,10,14,afternoon
Dec,JetBlue Airways,5,0,0,0,0,0,48,33,10,14,afternoon
Dec,Delta Air Lines,18,0,0,0,0,0,48,33,10,14,afternoon
Dec,Delta Air Lines,11,0,0,0,0,0,48,33,10,14,afternoon
Dec,JetBlue Airways,4,0,0,0,0,0,48,33,10,14,afternoon
Dec,JetBlue Airways,9,0,0,0,0,0,48,33,10,14,afternoon
Dec,JetBlue Airways,1,0,0,0,0,0,48,33,10,14,afternoon
Dec,JetBlue Airways,13,0,0,0,0,0,45,44,10,13,afternoon
Dec,JetBlue Airways,7,0,0,0,0,0,45,44,10,13,afternoon
Dec,American Airlines,3,0,0,0,0,0,45,44,10,13,afternoon
Dec,Delta Air Lines,17,0,0,0,0,0,45,44,10,13,afternoon
Dec,Delta Air Lines,78,0,78,32,0,0,45,44,10,13,afternoon
Dec,Delta Air Lines,3,0,0,0,0,0,45,46,10,11,afternoon
Dec,JetBlue Airways,30,30,0,1,0,0,45,46,10,11,afternoon
Dec,JetBlue Airways,12,12,0,46,0,0,45,46,10,11,afternoon
Dec,American Airlines,59,6,0,0,0,27,45,46,10,11,afternoon
Dec,Republic Airways,9,0,0,0,0,0,45,46,10,11,afternoon
Dec,American Airlines,66,14,0,0,0,31,45,46,10,11,afternoon
Dec,JetBlue Airways,19,0,0,0,0,0,45,46,10,11,afternoon
Dec,JetBlue Airways,24,0,0,0,0,0,45,46,10,11,afternoon
Dec,Endeavor Air,25,0,0,0,0,0,45,46,10,11,afternoon
Dec,Delta Air Lines,56,17,0,0,0,2,44,51,10,13,night
Dec,JetBlue Airways,7,0,0,0,0,0,44,51,10,13,night
Dec,American Airlines,18,0,0,0,0,0,44,51,10,13,night
Dec,Delta Air Lines,5,0,0,0,0,0,44,51,10,13,night
Dec,Endeavor Air,20,19,0,0,0,0,44,51,10,13,night
Dec,JetBlue Airways,24,17,0,0,0,1,44,51,10,13,night
Dec,Alaska Airlines,37,0,34,0,0,0,44,51,10,13,night
Dec,Delta Air Lines,9,0,0,0,0,0,44,51,10,13,night
Dec,JetBlue Airways,47,33,0,0,0,0,44,51,10,13,night
Dec,JetBlue Airways,4,4,0,17,0,0,44,51,10,13,night
Dec,Republic Airways,22,0,0,12,0,22,44,51,10,13,night
Dec,JetBlue Airways,3,0,0,0,0,0,44,51,10,13,night
Dec,Delta Air Lines,3,0,0,0,0,0,44,51,10,13,night
Dec,Delta Air Lines,26,20,0,0,0,0,43,47,10,10,night
Dec,Delta Air Lines,74,25,0,0,0,0,43,47,10,10,night
Dec,Endeavor Air,20,0,0,0,0,0,43,47,10,10,night
Dec,Endeavor Air,18,18,0,9,0,0,43,47,10,10,night
Dec,Endeavor Air,48,4,0,0,0,31,43,47,10,10,night
Dec,Delta Air Lines,5,0,0,0,0,0,43,47,10,10,night
Dec,JetBlue Airways,62,34,0,0,0,0,43,47,10,10,night
Dec,Delta Air Lines,253,207,0,0,0,0,43,47,10,10,night
Dec,JetBlue Airways,6,0,0,0,0,0,43,47,10,10,night
Dec,Delta Air Lines,8,0,0,0,0,0,43,47,10,10,night
Dec,JetBlue Airways,47,0,0,0,0,24,43,47,10,10,night
Dec,JetBlue Airways,102,65,0,0,0,3,43,47,10,10,night
Dec,JetBlue Airways,39,0,0,32,0,0,43,47,10,10,night
Dec,American Airlines,7,0,0,0,0,0,43,47,10,10,night
Dec,Republic Airways,4,0,0,0,0,0,43,47,10,10,night
Dec,Delta Air Lines,18,0,0,0,0,0,43,47,10,10,night
Dec,JetBlue Airways,43,23,0,0,0,2,42,47,10,10,night
Dec,JetBlue Airways,21,0,0,0,0,0,42,47,10,10,night
Dec,JetBlue Airways,35,0,0,0,0,0,42,47,10,10,night
Dec,JetBlue Airways,14,0,0,0,0,0,42,47,10,10,night
Dec,JetBlue Airways,11,0,0,0,0,0,42,47,10,10,night
Dec,Alaska Airlines,4,0,0,54,0,0,42,47,10,10,night
Dec,JetBlue Airways,3,0,0,0,0,0,42,47,10,10,night
Dec,JetBlue Airways,1,0,0,0,0,0,42,47,10,10,night
Dec,JetBlue Airways,31,0,0,0,0,0,42,47,10,10,night
Dec,American Airlines,10,0,0,0,0,0,42,47,10,10,night
Dec,Delta Air Lines,104,63,0,0,0,0,42,47,10,10,night
Dec,JetBlue Airways,80,52,0,0,0,0,42,47,10,10,night
Dec,Republic Airways,12,0,0,0,0,0,42,45,10,8,night
Dec,JetBlue Airways,48,6,0,0,0,32,42,45,10,8,night
Dec,American Airlines,11,0,0,0,0,0,42,45,10,8,night
Dec,JetBlue Airways,3,0,0,0,0,0,42,45,10,8,night
Dec,JetBlue Airways,1,0,0,0,0,0,42,45,10,8,night
Dec,JetBlue Airways,6,0,0,0,0,0,42,45,10,8,night
Dec,JetBlue Airways,62,17,0,0,0,15,42,45,10,8,night
Dec,JetBlue Airways,37,0,0,0,0,0,42,45,10,8,night
Dec,JetBlue Airways,63,19,0,0,0,17,42,45,10,8,night
Dec,JetBlue Airways,25,0,0,0,0,0,42,45,10,8,night
Dec,JetBlue Airways,22,0,0,0,0,0,42,45,10,10,night
Dec,JetBlue Airways,8,0,0,0,0,0,42,45,10,10,night
Dec,JetBlue Airways,11,5,0,7,0,6,42,45,10,10,night
Dec,JetBlue Airways,59,52,0,0,0,2,41,47,10,11,night
Dec,JetBlue Airways,5,5,0,11,0,0,45,39,10,17,morning
Dec,Delta Air Lines,40,16,0,0,0,0,44,40,10,18,morning
Dec,JetBlue Airways,13,0,13,10,0,0,44,40,10,18,morning
Dec,JetBlue Airways,19,0,0,0,0,0,44,40,10,18,morning
Dec,Alaska Airlines,6,6,0,20,0,0,43,42,10,21,morning
Dec,Delta Air Lines,3,0,0,0,0,0,43,42,10,21,morning
Dec,Delta Air Lines,35,0,0,0,0,0,43,42,10,21,morning
Dec,Republic Airways,66,66,0,27,0,0,43,42,10,21,morning
Dec,Delta Air Lines,30,0,0,0,0,0,43,42,10,21,morning
Dec,JetBlue Airways,5,0,0,0,0,0,44,40,10,21,morning
Dec,American Airlines,8,0,0,0,0,0,44,40,10,21,morning
Dec,Delta Air Lines,8,0,0,0,0,0,44,40,10,21,morning
Dec,Delta Air Lines,13,13,0,14,0,0,44,40,10,21,morning
Dec,Delta Air Lines,22,17,0,0,0,0,44,40,10,21,morning
Dec,American Airlines,52,27,0,0,0,0,44,40,10,21,morning
Dec,Republic Airways,35,0,35,8,0,0,44,40,10,21,morning
Dec,Delta Air Lines,12,0,0,0,0,0,44,40,10,21,morning
Dec,American Airlines,1,0,0,0,0,0,44,40,10,21,morning
Dec,Delta Air Lines,3,0,0,0,0,0,44,40,10,21,morning
Dec,American Airlines,16,0,0,0,0,0,44,40,10,21,morning
Dec,JetBlue Airways,25,25,0,8,0,0,44,40,10,21,morning
Dec,Endeavor Air,7,0,0,0,0,0,44,40,10,21,morning
Dec,JetBlue Airways,125,98,0,0,0,10,44,40,10,21,morning
Dec,JetBlue Airways,7,0,0,0,0,0,45,33,10,24,noon
Dec,JetBlue Airways,87,74,0,0,0,0,45,33,10,24,noon
Dec,American Airlines,204,0,0,0,0,180,45,33,10,24,noon
Dec,JetBlue Airways,14,14,0,4,0,0,45,33,10,24,noon
Dec,JetBlue Airways,15,0,0,0,0,0,45,33,10,24,noon
Dec,JetBlue Airways,18,0,0,0,0,0,45,33,10,24,noon
Dec,JetBlue Airways,2,0,0,0,0,0,45,33,10,24,noon
Dec,JetBlue Airways,25,0,0,0,0,0,45,33,10,24,noon
Dec,JetBlue Airways,3,0,0,0,0,0,48,37,10,16,noon
Dec,Delta Air Lines,2,0,0,0,0,0,48,37,10,16,noon
Dec,JetBlue Airways,10,0,0,0,0,0,48,37,10,16,noon
Dec,JetBlue Airways,6,0,0,0,0,0,48,37,10,16,noon
Dec,American Airlines,5,0,0,0,0,0,48,37,10,16,noon
Dec,JetBlue Airways,53,52,0,0,0,0,48,37,10,16,noon
Dec,Delta Air Lines,3,0,0,0,0,0,48,37,10,16,noon
Dec,JetBlue Airways,61,54,0,0,0,0,48,37,10,16,noon
Dec,JetBlue Airways,7,0,0,0,0,0,50,36,10,11,noon
Dec,American Airlines,1,0,0,0,0,0,50,36,10,11,noon
Dec,JetBlue Airways,155,148,0,0,0,0,50,36,10,11,noon
Dec,Republic Airways,15,0,0,0,0,0,50,36,10,11,noon
Dec,Delta Air Lines,7,0,0,0,0,0,51,36,10,18,noon
Dec,JetBlue Airways,18,0,0,0,0,0,51,36,10,18,noon
Dec,JetBlue Airways,13,0,0,0,0,0,51,36,10,17,noon
Dec,American Airlines,4,0,0,0,0,0,51,36,10,17,noon
Dec,American Airlines,3,0,0,0,0,0,51,36,10,17,noon
Dec,JetBlue Airways,22,0,0,0,0,0,51,36,10,17,noon
Dec,JetBlue Airways,3,0,0,0,0,0,51,36,10,17,noon
Dec,JetBlue Airways,49,32,0,0,0,6,51,36,10,17,noon
Dec,JetBlue Airways,65,38,0,5,0,27,51,36,10,17,noon
Dec,JetBlue Airways,8,0,0,0,0,0,51,38,10,17,afternoon
Dec,JetBlue Airways,17,17,0,6,0,0,51,38,10,17,afternoon
Dec,Republic Airways,81,74,0,0,0,0,51,38,10,17,afternoon
Dec,JetBlue Airways,4,0,0,0,0,0,51,38,10,17,afternoon
Dec,JetBlue Airways,7,0,0,0,0,0,51,38,10,17,afternoon
Dec,JetBlue Airways,90,9,0,0,0,80,51,38,10,17,afternoon
Dec,JetBlue Airways,51,13,0,0,0,19,51,38,10,17,afternoon
Dec,Delta Air Lines,18,0,0,0,0,0,50,36,10,17,afternoon
Dec,Delta Air Lines,25,0,0,0,0,0,50,36,10,17,afternoon
Dec,Republic Airways,3,0,0,0,0,0,50,36,10,17,afternoon
Dec,Delta Air Lines,17,0,0,0,0,0,50,36,10,17,afternoon
Dec,Delta Air Lines,31,0,0,0,0,0,50,36,10,17,afternoon
Dec,Republic Airways,12,12,0,12,0,0,50,36,10,17,afternoon
Dec,JetBlue Airways,2,0,0,0,0,0,50,36,10,17,afternoon
Dec,JetBlue Airways,51,43,0,0,0,0,50,36,10,17,afternoon
Dec,Republic Airways,9,0,0,0,0,0,49,44,10,16,afternoon
Dec,JetBlue Airways,1,0,0,0,0,0,49,44,10,16,afternoon
Dec,Delta Air Lines,9,9,0,13,0,0,49,44,10,16,afternoon
Dec,JetBlue Airways,24,0,0,0,0,0,49,44,10,16,afternoon
Dec,JetBlue Airways,33,0,0,0,0,0,50,33,10,15,afternoon
Dec,JetBlue Airways,4,0,0,0,0,0,50,33,10,15,afternoon
