Detailed Statistics Departures  
Origin Airport: New York, NY: John F. Kennedy International (JFK)
Airline: Endeavor Air Inc. (9E)
Month(s): January
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"9E","01/11/2022","5460","N329PQ","IAD","14:55","14:53","82","81","-2","15:17","24","0","0","0","0","0"
"9E","01/11/2022","5470","N311PQ","CLT","08:39","08:36","136","108","-3","09:00","24","0","0","0","0","0"
"9E","01/11/2022","5494","N176PQ","RIC","21:00","20:55","107","73","-5","21:12","17","0","0","0","0","0"
"9E","01/12/2022","4629","N928XJ","ORF","09:55","09:45","87","84","-10","09:58","13","0","0","0","0","0"
"9E","01/12/2022","4634","N582CA","ORF","21:15","22:52","96","71","97","23:10","18","53","0","0","0","19"
"9E","01/12/2022","4635","N309PQ","MSP","14:59","15:00","207","182","1","15:22","22","0","0","0","0","0"
"9E","01/12/2022","4654","N668CA","DTW","19:40","19:35","140","113","-5","19:49","14","0","0","0","0","0"
"9E","01/12/2022","4655","N349PQ","PIT","14:55","14:54","104","91","-1","15:18","24","0","0","0","0","0"
"9E","01/12/2022","4668","N582CA","BTV","13:30","13:21","74","68","-9","13:40","19","0","0","0","0","0"
"9E","01/12/2022","4676","N298PQ","DTW","07:10","07:05","133","122","-5","07:27","22","0","0","0","0","0"
"9E","01/12/2022","4716","N301PQ","ORD","11:20","11:15","172","151","-5","11:31","16","0","0","0","0","0"
"9E","01/12/2022","4726","N348PQ","ROC","09:46","09:42","84","70","-4","09:53","11","0","0","0","0","0"
"9E","01/12/2022","4761","N309PQ","CHS","08:30","08:28","138","139","-2","09:04","36","0","0","0","0","0"
"9E","01/12/2022","4778","N166PQ","IAD","21:00","20:57","82","76","-3","21:25","28","0","0","0","0","0"
"9E","01/12/2022","4795","N337PQ","BUF","21:35","21:32","99","86","-3","21:50","18","0","0","0","0","0"
"9E","01/12/2022","4801","N311PQ","IND","08:50","08:40","151","139","-10","09:08","28","0","0","0","0","0"
"9E","01/12/2022","4829","N329PQ","RDU","16:55","16:49","113","103","-6","17:06","17","0","0","0","0","0"
"9E","01/12/2022","4855","N303PQ","BNA","20:05","20:46","160","155","41","21:17","31","36","0","0","0","0"
"9E","01/12/2022","4858","N337PQ","DTW","12:59","12:54","130","115","-5","13:10","16","0","0","0","0","0"
"9E","01/12/2022","4865","N311PQ","ROC","15:10","15:07","92","81","-3","15:27","20","0","0","0","0","0"
"9E","01/12/2022","4872","N901XJ","RIC","14:55","14:50","99","77","-5","15:03","13","0","0","0","0","0"
"9E","01/12/2022","4873","N582CA","RDU","08:15","08:10","113","109","-5","08:45","35","0","0","0","0","0"
"9E","01/12/2022","4875","N182GJ","ROC","21:59","21:53","88","82","-6","22:11","18","0","0","0","0","0"
"9E","01/12/2022","4982","N901XJ","CLE","08:59","08:54","121","106","-5","09:18","24","0","0","0","0","0"
"9E","01/12/2022","4997","N695CA","CLE","13:59","13:54","119","101","-5","14:16","22","0","0","0","0","0"
"9E","01/12/2022","5011","N901XJ","CLT","19:50","19:47","139","127","-3","20:19","32","0","0","0","0","0"
"9E","01/12/2022","5020","N678CA","RIC","08:17","08:12","100","90","-5","08:42","30","0","0","0","0","0"
"9E","01/12/2022","5023","N320PQ","BNA","15:10","15:05","161","147","-5","15:33","28","0","0","0","0","0"
"9E","01/12/2022","5041","N695CA","IND","19:55","19:53","156","135","-2","20:25","32","0","0","0","0","0"
"9E","01/12/2022","5043","N932XJ","CLE","18:55","18:55","123","115","0","19:23","28","0","0","0","0","0"
"9E","01/12/2022","5053","N297PQ","PIT","08:15","08:08","103","98","-7","08:34","26","0","0","0","0","0"
"9E","01/12/2022","5057","N349PQ","BUF","09:41","09:36","92","80","-5","09:51","15","0","0","0","0","0"
"9E","01/12/2022","5074","N153PQ","DTW","17:34","17:31","133","112","-3","17:50","19","0","0","0","0","0"
"9E","01/12/2022","5090","N928XJ","IND","14:55","14:51","149","0","-4","15:11","20","0","0","0","0","0"
"9E","01/12/2022","5113","N329PQ","RDU","11:42","11:37","106","127","-5","11:52","15","0","0","16","0","0"
"9E","01/12/2022","5183","N303PQ","SAV","14:55","14:50","148","135","-5","15:10","20","0","0","0","0","0"
"9E","01/12/2022","5199","N337PQ","BWI","08:45","08:40","80","75","-5","09:10","30","0","0","0","0","0"
"9E","01/12/2022","5207","N153PQ","ORF","12:50","12:42","87","77","-8","13:03","21","0","0","0","0","0"
"9E","01/12/2022","5214","N320PQ","BWI","21:50","21:45","74","62","-5","22:05","20","0","0","0","0","0"
"9E","01/12/2022","5226","N301PQ","CHS","18:29","18:25","140","135","-4","18:58","33","0","0","0","0","0"
"9E","01/12/2022","5241","N331PQ","CHS","14:59","14:58","139","0","-1","15:32","34","0","0","0","0","0"
"9E","01/12/2022","5247","N297PQ","RDU","19:20","19:31","114","101","11","19:51","20","0","0","0","0","0"
"9E","01/12/2022","5273","N348PQ","CVG","19:25","19:23","129","124","-2","19:42","19","0","0","0","0","0"
"9E","01/12/2022","5282","N182GJ","BUF","17:19","17:16","93","93","-3","17:46","30","0","0","0","0","0"
"9E","01/12/2022","5291","N602LR","SAV","09:20","09:11","143","134","-9","09:32","21","0","0","0","0","0"
"9E","01/12/2022","5379","N582CA","CLT","17:00","17:50","134","125","50","18:18","28","30","0","0","0","11"
"9E","01/12/2022","5412","N320PQ","BNA","08:35","08:33","157","154","-2","09:03","30","0","0","0","0","0"
"9E","01/12/2022","5422","N311PQ","ORD","19:40","19:37","174","162","-3","20:20","43","0","0","0","0","0"
"9E","01/12/2022","5446","N606LR","SYR","12:30","12:20","75","75","-10","12:43","23","0","0","0","0","0"
"9E","01/12/2022","5449","N348PQ","BWI","14:55","14:53","69","68","-2","15:15","22","0","0","0","0","0"
"9E","01/12/2022","5460","N297PQ","IAD","14:55","14:50","82","80","-5","15:17","27","0","0","0","0","0"
"9E","01/12/2022","5470","N303PQ","CLT","08:39","09:50","136","109","71","10:10","20","44","0","0","0","0"
"9E","01/12/2022","5494","N331PQ","RIC","21:00","22:11","107","80","71","22:34","23","0","0","0","0","44"
"9E","01/13/2022","4629","N695CA","ORF","09:55","13:31","87","94","216","13:56","25","216","0","7","0","0"
"9E","01/13/2022","4634","N296PQ","ORF","21:15","20:56","96","83","-19","21:20","24","0","0","0","0","0"
"9E","01/13/2022","4635","N931XJ","MSP","14:59","14:55","207","190","-4","15:28","33","0","0","0","0","0"
"9E","01/13/2022","4654","N928XJ","DTW","19:40","19:39","140","126","-1","20:04","25","0","0","0","0","0"
"9E","01/13/2022","4655","N691CA","PIT","14:55","14:49","104","83","-6","15:02","13","0","0","0","0","0"
"9E","01/13/2022","4668","N313PQ","BTV","13:30","13:22","74","68","-8","13:40","18","0","0","0","0","0"
"9E","01/13/2022","4676","N146PQ","DTW","07:10","07:05","133","134","-5","07:46","41","0","0","0","0","0"
"9E","01/13/2022","4716","N924XJ","ORD","11:12","11:08","169","166","-4","11:38","30","0","0","0","0","0"
"9E","01/13/2022","4726","N691CA","ROC","09:46","09:41","84","75","-5","09:57","16","0","0","0","0","0"
"9E","01/13/2022","4761","N320PQ","CHS","08:30","08:27","138","168","-3","09:24","57","0","0","27","0","0"
"9E","01/13/2022","4778","N329PQ","IAD","21:00","20:57","82","84","-3","21:21","24","0","0","0","0","0"
"9E","01/13/2022","4795","N146PQ","BUF","21:35","21:28","99","77","-7","21:44","16","0","0","0","0","0"
"9E","01/13/2022","4801","N932XJ","IND","08:50","08:46","151","129","-4","09:09","23","0","0","0","0","0"
"9E","01/13/2022","4829","N311PQ","RDU","16:55","16:46","113","97","-9","17:05","19","0","0","0","0","0"
"9E","01/13/2022","4855","N153PQ","BNA","20:05","20:03","160","128","-2","20:22","19","0","0","0","0","0"
"9E","01/13/2022","4858","N337PQ","DTW","12:59","13:16","130","116","17","13:34","18","0","0","0","0","0"
"9E","01/13/2022","4865","N932XJ","ROC","15:10","15:01","92","85","-9","15:32","31","0","0","0","0","0"
"9E","01/13/2022","4872","N320PQ","RIC","14:55","14:48","99","98","-7","15:18","30","0","0","0","0","0"
"9E","01/13/2022","4873","N313PQ","RDU","08:15","08:04","113","103","-11","08:28","24","0","0","0","0","0"
"9E","01/13/2022","4875","N298PQ","ROC","21:59","21:45","88","69","-14","22:02","17","0","0","0","0","0"
"9E","01/13/2022","4982","N901XJ","CLE","08:59","09:00","121","107","1","09:23","23","0","0","0","0","0"
"9E","01/13/2022","4997","N928XJ","CLE","13:59","14:21","119","115","22","14:40","19","0","0","18","0","0"
"9E","01/13/2022","5011","N320PQ","CLT","19:50","19:48","139","113","-2","20:04","16","0","0","0","0","0"
"9E","01/13/2022","5020","N166PQ","RIC","08:17","08:06","100","80","-11","08:23","17","0","0","0","0","0"
"9E","01/13/2022","5023","N582CA","BNA","15:10","15:30","161","140","20","15:58","28","0","0","0","0","0"
"9E","01/13/2022","5041","N932XJ","IND","19:55","19:45","156","111","-10","19:55","10","0","0","0","0","0"
"9E","01/13/2022","5043","N924XJ","CLE","18:55","18:57","123","104","2","19:20","23","0","0","0","0","0"
"9E","01/13/2022","5053","N337PQ","PIT","08:15","08:10","103","91","-5","08:34","24","0","0","0","0","0"
"9E","01/13/2022","5057","N678CA","BUF","09:41","09:36","92","73","-5","09:51","15","0","0","0","0","0"
"9E","01/13/2022","5074","N314PQ","DTW","17:34","17:32","133","108","-2","17:49","17","0","0","0","0","0"
"9E","01/13/2022","5090","N695CA","IND","14:55","17:19","149","128","144","17:45","26","0","0","0","0","123"
"9E","01/13/2022","5113","N311PQ","RDU","11:42","11:37","106","94","-5","11:54","17","0","0","0","0","0"
"9E","01/13/2022","5183","N296PQ","SAV","14:55","14:54","148","161","-1","15:36","42","0","0","0","0","0"
"9E","01/13/2022","5199","N695CA","BWI","08:45","09:10","80","76","25","09:43","33","21","0","0","0","0"
"9E","01/13/2022","5207","N314PQ","ORF","12:50","12:42","87","79","-8","13:00","18","0","0","0","0","0"
"9E","01/13/2022","5214","N582CA","BWI","21:50","21:44","74","63","-6","22:01","17","0","0","0","0","0"
"9E","01/13/2022","5226","N313PQ","CHS","18:29","18:19","140","130","-10","18:44","25","0","0","0","0","0"
"9E","01/13/2022","5241","N301PQ","CHS","14:59","14:51","139","150","-8","15:31","40","0","0","0","0","0"
"9E","01/13/2022","5247","N176PQ","RDU","19:20","19:09","114","98","-11","19:29","20","0","0","0","0","0"
"9E","01/13/2022","5273","N326PQ","CVG","19:25","19:17","129","105","-8","19:27","10","0","0","0","0","0"
"9E","01/13/2022","5282","N298PQ","BUF","17:19","17:12","93","108","-7","17:34","22","0","0","0","0","0"
"9E","01/13/2022","5291","N331PQ","SAV","09:20","09:17","143","134","-3","09:36","19","0","0","0","0","0"
"9E","01/13/2022","5379","N607LR","CLT","17:00","16:51","134","121","-9","17:11","20","0","0","0","0","0"
"9E","01/13/2022","5412","N582CA","BNA","08:35","08:54","157","174","19","09:38","44","1","0","17","0","18"
"9E","01/13/2022","5422","N678CA","ORD","19:40","19:27","174","148","-13","19:53","26","0","0","0","0","0"
"9E","01/13/2022","5446","N330PQ","SYR","12:30","12:56","75","63","26","13:12","16","0","0","0","0","0"
"9E","01/13/2022","5449","N176PQ","BWI","14:55","14:45","69","61","-10","15:01","16","0","0","0","0","0"
"9E","01/13/2022","5460","N678CA","IAD","14:55","14:46","82","91","-9","15:21","35","0","0","0","0","0"
"9E","01/13/2022","5470","N931XJ","CLT","08:39","08:57","136","114","18","09:18","21","0","0","0","0","0"
"9E","01/13/2022","5494","N301PQ","RIC","21:00","20:58","107","78","-2","21:15","17","0","0","0","0","0"
"9E","01/14/2022","4629","N932XJ","ORF","09:55","09:46","87","78","-9","10:05","19","0","0","0","0","0"
"9E","01/14/2022","4634","N337PQ","ORF","21:15","21:08","96","85","-7","21:39","31","0","0","0","0","0"
"9E","01/14/2022","4635","N313PQ","MSP","14:59","15:12","207","196","13","15:33","21","0","0","0","0","0"
"9E","01/14/2022","4654","N604LR","DTW","19:40","19:39","140","122","-1","20:02","23","0","0","0","0","0"
"9E","01/14/2022","4655","N301PQ","PIT","14:55","14:49","104","133","-6","15:12","23","0","0","23","0","0"
"9E","01/14/2022","4668","N607LR","BTV","13:30","13:21","74","71","-9","13:39","18","0","0","0","0","0"
"9E","01/14/2022","4676","N300PQ","DTW","07:10","07:10","133","123","0","07:38","28","0","0","0","0","0"
"9E","01/14/2022","4716","N153PQ","ORD","11:12","11:12","169","165","0","11:41","29","0","0","0","0","0"
"9E","01/14/2022","4726","N337PQ","ROC","09:46","09:36","84","74","-10","09:56","20","0","0","0","0","0"
"9E","01/14/2022","4761","N604LR","CHS","08:30","08:27","138","136","-3","09:05","38","0","0","0","0","0"
"9E","01/14/2022","4778","N176PQ","IAD","21:00","20:51","82","71","-9","21:09","18","0","0","0","0","0"
"9E","01/14/2022","4795","N904XJ","BUF","20:59","20:53","97","84","-6","21:17","24","0","0","0","0","0"
"9E","01/14/2022","4801","N296PQ","IND","08:50","08:46","151","120","-4","09:01","15","0","0","0","0","0"
"9E","01/14/2022","4829","N582CA","RDU","16:55","16:45","113","102","-10","17:06","21","0","0","0","0","0"
"9E","01/14/2022","4855","N296PQ","BNA","20:05","19:57","160","146","-8","20:21","24","0","0","0","0","0"
"9E","01/14/2022","4858","N320PQ","DTW","12:59","12:54","130","107","-5","13:09","15","0","0","0","0","0"
"9E","01/14/2022","4865","N296PQ","ROC","15:10","15:02","92","72","-8","15:19","17","0","0","0","0","0"
"9E","01/14/2022","4872","N932XJ","RIC","14:55","14:53","99","82","-2","15:14","21","0","0","0","0","0"
"9E","01/14/2022","4873","N607LR","RDU","08:15","08:10","113","126","-5","08:59","49","0","0","0","0","0"
"9E","01/14/2022","4875","N200PQ","ROC","21:59","21:50","88","83","-9","22:14","24","0","0","0","0","0"
"9E","01/14/2022","4982","N146PQ","CLE","08:59","08:54","121","101","-5","09:14","20","0","0","0","0","0"
"9E","01/14/2022","4997","N297PQ","CLE","13:59","13:51","119","95","-8","14:04","13","0","0","0","0","0"
"9E","01/14/2022","5011","N932XJ","CLT","19:50","19:49","139","115","-1","20:07","18","0","0","0","0","0"
"9E","01/14/2022","5020","N329PQ","RIC","08:17","08:12","100","72","-5","08:23","11","0","0","0","0","0"
"9E","01/14/2022","5023","N298PQ","BNA","15:10","15:05","161","146","-5","15:32","27","0","0","0","0","0"
"9E","01/14/2022","5041","N297PQ","IND","19:55","19:53","156","149","-2","20:37","44","0","0","0","0","0"
"9E","01/14/2022","5043","N153PQ","CLE","18:55","18:53","123","117","-2","19:18","25","0","0","0","0","0"
"9E","01/14/2022","5053","N582CA","PIT","08:15","08:10","103","111","-5","08:54","44","0","0","0","0","0"
"9E","01/14/2022","5057","N313PQ","BUF","09:41","09:36","92","85","-5","10:04","28","0","0","0","0","0"
"9E","01/14/2022","5074","N924XJ","DTW","17:34","17:29","133","116","-5","17:50","21","0","0","0","0","0"
"9E","01/14/2022","5090","N691CA","IND","14:55","14:46","149","130","-9","15:04","18","0","0","0","0","0"
"9E","01/14/2022","5113","N678CA","RDU","11:42","11:38","106","115","-4","12:15","37","0","0","0","0","0"
"9E","01/14/2022","5183","N308PQ","SAV","14:55","14:50","148","130","-5","15:17","27","0","0","0","0","0"
"9E","01/14/2022","5199","N320PQ","BWI","08:45","08:44","80","60","-1","09:03","19","0","0","0","0","0"
"9E","01/14/2022","5207","N924XJ","ORF","12:50","12:45","87","75","-5","13:04","19","0","0","0","0","0"
"9E","01/14/2022","5214","N601LR","BWI","21:50","21:55","74","86","5","22:41","46","0","0","17","0","0"
"9E","01/14/2022","5226","N607LR","CHS","18:29","18:20","140","123","-9","18:41","21","0","0","0","0","0"
"9E","01/14/2022","5241","N182GJ","CHS","14:59","14:57","139","139","-2","15:39","42","0","0","0","0","0"
"9E","01/14/2022","5247","N320PQ","RDU","19:20","19:16","114","93","-4","19:33","17","0","0","0","0","0"
"9E","01/14/2022","5273","N315PQ","CVG","19:25","19:40","129","115","15","19:58","18","0","0","0","0","0"
"9E","01/14/2022","5282","N200PQ","BUF","17:19","17:14","93","80","-5","17:31","17","0","0","0","0","0"
"9E","01/14/2022","5291","N908XJ","SAV","09:20","09:15","143","133","-5","09:41","26","0","0","0","0","0"
"9E","01/14/2022","5379","N678CA","CLT","17:00","16:57","134","96","-3","17:05","8","0","0","0","0","0"
"9E","01/14/2022","5412","N298PQ","BNA","08:35","08:31","157","134","-4","08:54","23","0","0","0","0","0"
"9E","01/14/2022","5422","N695CA","ORD","19:40","19:36","174","151","-4","19:56","20","0","0","0","0","0"
"9E","01/14/2022","5446","N303PQ","SYR","12:30","12:26","75","73","-4","12:50","24","0","0","0","0","0"
"9E","01/14/2022","5449","N337PQ","BWI","14:55","14:50","69","91","-5","15:40","50","0","0","17","0","0"
"9E","01/14/2022","5460","N604LR","IAD","14:55","14:51","82","87","-4","15:15","24","0","0","0","0","0"
"9E","01/14/2022","5470","N308PQ","CLT","08:39","08:31","136","109","-8","08:56","25","0","0","0","0","0"
"9E","01/14/2022","5494","N182GJ","RIC","21:00","21:06","107","82","6","21:36","30","0","0","0","0","0"
"9E","01/15/2022","4629","N297PQ","ORF","09:55","09:51","87","69","-4","10:03","12","0","0","0","0","0"
"9E","01/15/2022","4634","N166PQ","ORF","21:15","21:05","96","74","-10","21:17","12","0","0","0","0","0"
"9E","01/15/2022","4635","N480PX","MSP","14:59","14:54","207","183","-5","15:12","18","0","0","0","0","0"
"9E","01/15/2022","4649","N695CA","CHS","12:00","12:01","130","132","1","12:23","22","0","0","0","0","0"
"9E","01/15/2022","4654","N932XJ","DTW","19:40","19:28","140","135","-12","20:11","43","0","0","0","0","0"
"9E","01/15/2022","4668","N320PQ","BTV","13:30","13:25","74","67","-5","13:41","16","0","0","0","0","0"
"9E","01/15/2022","4676","N691CA","DTW","07:10","07:13","133","133","3","07:46","33","0","0","0","0","0"
"9E","01/15/2022","4716","N932XJ","ORD","11:30","11:28","172","163","-2","11:42","14","0","0","0","0","0"
"9E","01/15/2022","4726","N304PQ","ROC","09:50","09:48","84","72","-2","10:02","14","0","0","0","0","0"
"9E","01/15/2022","4761","N293PQ","CHS","08:59","08:56","133","119","-3","09:09","13","0","0","0","0","0"
"9E","01/15/2022","4778","N299PQ","IAD","20:59","20:57","82","73","-2","21:13","16","0","0","0","0","0"
"9E","01/15/2022","4795","N304PQ","BUF","21:35","00:00","99","0","0","00:00","0","0","0","0","0","0"
"9E","01/15/2022","4801","N301PQ","IND","08:59","08:55","151","142","-4","09:21","26","0","0","0","0","0"
"9E","01/15/2022","4829","N301PQ","RDU","16:55","16:55","113","111","0","17:18","23","0","0","0","0","0"
"9E","01/15/2022","4855","N272PQ","BNA","20:05","19:57","160","195","-8","20:49","52","0","0","27","0","0"
"9E","01/15/2022","4858","N601LR","DTW","12:59","13:02","130","125","3","13:28","26","0","0","0","0","0"
"9E","01/15/2022","4865","N176PQ","ROC","15:20","15:19","92","85","-1","15:46","27","0","0","0","0","0"
"9E","01/15/2022","4872","N293PQ","RIC","14:55","14:48","99","78","-7","14:59","11","0","0","0","0","0"
"9E","01/15/2022","4873","N298PQ","RDU","08:15","08:20","113","97","5","08:33","13","0","0","0","0","0"
"9E","01/15/2022","4875","N279PQ","ROC","21:59","21:54","88","87","-5","22:14","20","0","0","0","0","0"
"9E","01/15/2022","4982","N480PX","CLE","09:20","09:15","120","99","-5","09:25","10","0","0","0","0","0"
"9E","01/15/2022","4997","N678CA","CLE","13:59","13:54","119","104","-5","14:08","14","0","0","0","0","0"
"9E","01/15/2022","5011","N604LR","CLT","19:50","19:56","139","138","6","20:45","49","0","0","0","0","0"
"9E","01/15/2022","5020","N601LR","RIC","08:17","08:12","100","135","-5","09:24","72","0","0","30","0","0"
"9E","01/15/2022","5023","N187GJ","BNA","14:59","15:10","161","149","11","15:24","14","0","0","0","0","0"
"9E","01/15/2022","5041","N329PQ","IND","19:55","19:50","156","153","-5","20:35","45","0","0","0","0","0"
"9E","01/15/2022","5043","N320PQ","CLE","19:00","18:55","123","102","-5","19:12","17","0","0","0","0","0"
"9E","01/15/2022","5053","N678CA","PIT","07:59","08:26","99","99","27","08:53","27","27","0","0","0","0"
"9E","01/15/2022","5057","N187GJ","BUF","09:29","09:25","97","88","-4","09:47","22","0","0","0","0","0"
"9E","01/15/2022","5074","N296PQ","DTW","17:34","17:29","133","128","-5","17:55","26","0","0","0","0","0"
"9E","01/15/2022","5090","N304PQ","IND","14:55","14:51","149","129","-4","15:06","15","0","0","0","0","0"
"9E","01/15/2022","5113","N296PQ","RDU","11:00","10:54","107","111","-6","11:21","27","0","0","0","0","0"
"9E","01/15/2022","5183","N166PQ","SAV","14:55","14:48","148","149","-7","15:04","16","0","0","0","0","0"
"9E","01/15/2022","5199","N329PQ","BWI","09:00","08:51","80","61","-9","09:10","19","0","0","0","0","0"
"9E","01/15/2022","5207","N604LR","ORF","13:00","12:50","87","78","-10","13:06","16","0","0","0","0","0"
"9E","01/15/2022","5214","N297PQ","BWI","21:50","21:43","74","73","-7","22:15","32","0","0","0","0","0"
"9E","01/15/2022","5241","N297PQ","CHS","14:59","14:55","139","130","-4","15:13","18","0","0","0","0","0"
"9E","01/15/2022","5247","N349PQ","RDU","19:30","19:25","114","115","-5","19:57","32","0","0","0","0","0"
"9E","01/15/2022","5273","N691CA","CVG","19:25","19:21","129","112","-4","19:34","13","0","0","0","0","0"
"9E","01/15/2022","5282","N279PQ","BUF","17:19","17:14","93","76","-5","17:28","14","0","0","0","0","0"
"9E","01/15/2022","5291","N923XJ","SAV","09:30","09:27","143","147","-3","09:53","26","0","0","0","0","0"
"9E","01/15/2022","5379","N319PQ","CLT","17:00","00:00","134","0","0","00:00","0","0","0","0","0","0"
"9E","01/15/2022","5412","N176PQ","BNA","08:25","08:26","157","141","1","08:41","15","0","0","0","0","0"
"9E","01/15/2022","5422","N678CA","ORD","19:40","19:32","174","158","-8","20:04","32","0","0","0","0","0"
"9E","01/15/2022","5446","N319PQ","SYR","12:30","12:30","75","102","0","12:43","13","0","0","27","0","0"
"9E","01/15/2022","5447","N329PQ","RDU","13:35","13:30","109","103","-5","13:48","18","0","0","0","0","0"
"9E","01/15/2022","5449","N349PQ","BWI","14:55","14:48","69","54","-7","15:01","13","0","0","0","0","0"
"9E","01/15/2022","5460","N272PQ","IAD","14:55","14:51","82","71","-4","15:08","17","0","0","0","0","0"
"9E","01/15/2022","5470","N349PQ","CLT","08:39","08:38","136","123","-1","09:07","29","0","0","0","0","0"
"9E","01/15/2022","5494","N293PQ","RIC","21:00","20:56","107","86","-4","21:14","18","0","0","0","0","0"
"9E","01/16/2022","4629","N329PQ","ORF","09:55","09:53","87","72","-2","10:05","12","0","0","0","0","0"
"9E","01/16/2022","4634","N329PQ","ORF","21:15","22:17","96","154","62","23:31","74","0","56","58","0","6"
"9E","01/16/2022","4635","N330PQ","MSP","14:59","14:56","207","178","-3","15:13","17","0","0","0","0","0"
"9E","01/16/2022","4654","N187GJ","DTW","19:40","20:41","140","188","61","22:26","105","0","61","48","0","0"
"9E","01/16/2022","4655","N932XJ","PIT","14:55","14:54","100","100","-1","15:14","20","0","0","0","0","0"
"9E","01/16/2022","4668","N678CA","BTV","13:30","13:25","74","68","-5","13:39","14","0","0","0","0","0"
"9E","01/16/2022","4676","N176PQ","DTW","07:10","07:08","133","135","-2","07:45","37","0","0","0","0","0"
"9E","01/16/2022","4716","N272PQ","ORD","11:12","10:59","169","139","-13","11:13","14","0","0","0","0","0"
"9E","01/16/2022","4726","N932XJ","ROC","09:46","09:41","84","70","-5","09:54","13","0","0","0","0","0"
"9E","01/16/2022","4761","N187GJ","CHS","08:30","08:26","138","139","-4","08:51","25","0","0","0","0","0"
"9E","01/16/2022","4778","N299PQ","IAD","21:00","00:00","82","0","0","00:00","0","0","0","0","0","0"
"9E","01/16/2022","4795","N319PQ","BUF","21:35","00:00","99","0","0","00:00","0","0","0","0","0","0"
"9E","01/16/2022","4801","N330PQ","IND","08:50","08:47","151","132","-3","09:01","14","0","0","0","0","0"
"9E","01/16/2022","4829","N200PQ","RDU","16:55","00:00","113","0","0","00:00","0","0","0","0","0","0"
"9E","01/16/2022","4855","N601LR","BNA","20:05","20:06","160","211","1","21:39","93","0","0","52","0","0"
"9E","01/16/2022","4858","N319PQ","DTW","13:00","12:55","130","118","-5","13:13","18","0","0","0","0","0"
"9E","01/16/2022","4865","N601LR","ROC","15:08","15:07","92","67","-1","15:19","12","0","0","0","0","0"
"9E","01/16/2022","4872","N349PQ","RIC","14:55","14:51","99","120","-4","15:08","17","0","0","17","0","0"
"9E","01/16/2022","4873","N297PQ","RDU","08:15","08:07","113","108","-8","08:29","22","0","0","0","0","0"
"9E","01/16/2022","4875","N296PQ","ROC","21:59","00:00","88","0","0","00:00","0","0","0","0","0","0"
"9E","01/16/2022","4982","N601LR","CLE","08:59","08:53","121","105","-6","09:14","21","0","0","0","0","0"
"9E","01/16/2022","4997","N695CA","CLE","13:59","13:58","119","99","-1","14:16","18","0","0","0","0","0"
"9E","01/16/2022","5011","N349PQ","CLT","19:50","20:06","139","228","16","22:19","133","0","0","89","0","16"
"9E","01/16/2022","5020","N279PQ","RIC","08:17","08:12","100","98","-5","08:49","37","0","0","0","0","0"
"9E","01/16/2022","5023","N304PQ","BNA","15:10","15:07","161","153","-3","15:31","24","0","0","0","0","0"
"9E","01/16/2022","5041","N928XJ","IND","19:55","20:16","156","216","21","22:10","114","0","21","60","0","0"
"9E","01/16/2022","5043","N272PQ","CLE","18:55","18:52","123","162","-3","20:09","77","0","0","36","0","0"
"9E","01/16/2022","5053","N695CA","PIT","08:15","08:13","103","96","-2","08:36","23","0","0","0","0","0"
"9E","01/16/2022","5057","N166PQ","BUF","09:29","09:24","97","69","-5","09:36","12","0","0","0","0","0"
"9E","01/16/2022","5074","N309PQ","DTW","17:34","17:28","133","106","-6","17:42","14","0","0","0","0","0"
"9E","01/16/2022","5090","N307PQ","IND","14:55","14:53","149","147","-2","15:20","27","0","0","0","0","0"
"9E","01/16/2022","5113","N200PQ","RDU","11:42","00:00","106","0","0","00:00","0","0","0","0","0","0"
"9E","01/16/2022","5183","N329PQ","SAV","14:55","14:49","148","169","-6","15:25","36","0","0","15","0","0"
"9E","01/16/2022","5199","N319PQ","BWI","08:45","08:42","80","71","-3","09:11","29","0","0","0","0","0"
"9E","01/16/2022","5207","N309PQ","ORF","12:50","12:48","87","77","-2","13:02","14","0","0","0","0","0"
"9E","01/16/2022","5214","N304PQ","BWI","21:50","00:00","74","0","0","00:00","0","0","0","0","0","0"
"9E","01/16/2022","5226","N678CA","CHS","18:29","18:20","140","145","-9","18:50","30","0","0","0","0","0"
"9E","01/16/2022","5241","N166PQ","CHS","14:59","14:56","139","131","-3","15:07","11","0","0","0","0","0"
"9E","01/16/2022","5247","N901XJ","RDU","19:20","20:19","114","220","59","22:31","132","59","0","106","0","0"
"9E","01/16/2022","5273","N480PX","CVG","19:25","19:18","129","173","-7","20:33","75","0","0","37","0","0"
"9E","01/16/2022","5282","N296PQ","BUF","17:19","17:17","93","82","-2","17:38","21","0","0","0","0","0"
"9E","01/16/2022","5291","N153PQ","SAV","09:20","09:47","143","145","27","10:01","14","16","0","2","0","11"
