Detailed Statistics Departures  
Origin Airport: New York, NY: John F. Kennedy International (JFK)
Airline: Alaska Airlines Inc. (AS)
Month(s): January
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","01/16/2022","0014","N516AS","SFO","13:00","12:59","404","380","-1","13:26","27","0","0","0","0","0"
"AS","01/16/2022","0027","N925VA","SFO","09:00","00:00","401","0","0","00:00","0","0","0","0","0","0"
"AS","01/16/2022","0063","N487AS","SEA","11:30","11:40","385","362","10","12:00","20","0","0","0","0","0"
"AS","01/16/2022","0077","N468AS","SEA","09:30","09:22","385","375","-8","09:42","20","0","0","0","0","0"
"AS","01/16/2022","0221","N925VA","SEA","16:55","16:58","392","373","3","17:20","22","0","0","0","0","0"
"AS","01/16/2022","0393","N525AS","SAN","16:55","17:04","362","366","9","17:36","32","0","0","0","0","0"
"AS","01/16/2022","0479","N467AS","PDX","20:05","19:56","394","446","-9","21:45","109","0","0","43","0","0"
"AS","01/16/2022","0657","N922VA","SFO","18:35","18:22","415","394","-13","19:20","58","0","0","0","0","0"
"AS","01/17/2022","0007","N930VA","SEA","07:30","07:27","385","381","-3","07:49","22","0","0","0","0","0"
"AS","01/17/2022","0014","N464AS","SFO","13:00","12:52","404","384","-8","13:21","29","0","0","0","0","0"
"AS","01/17/2022","0027","N925VA","SFO","09:00","00:00","401","0","0","00:00","0","0","0","0","0","0"
"AS","01/17/2022","0063","N494AS","SEA","11:30","11:20","385","394","-10","11:53","33","0","0","0","0","0"
"AS","01/17/2022","0077","N477AS","SEA","09:30","09:18","385","372","-12","09:35","17","0","0","0","0","0"
"AS","01/17/2022","0178","N278AK","SAN","09:30","09:21","362","347","-9","09:44","23","0","0","0","0","0"
"AS","01/17/2022","0185","N525AS","SFO","11:30","11:22","404","376","-8","11:44","22","0","0","0","0","0"
"AS","01/17/2022","0186","N462AS","PDX","07:30","07:29","385","369","-1","07:53","24","0","0","0","0","0"
"AS","01/17/2022","0221","N922VA","SEA","16:55","16:41","392","384","-14","17:08","27","0","0","0","0","0"
"AS","01/17/2022","0393","N562AS","SAN","16:55","00:00","362","0","0","00:00","0","0","0","0","0","0"
"AS","01/17/2022","0479","N546AS","PDX","20:05","19:56","394","392","-9","20:21","25","0","0","0","0","0"
"AS","01/17/2022","0657","N928VA","SFO","18:35","18:23","415","403","-12","19:13","50","0","0","0","0","0"
"AS","01/18/2022","0014","N423AS","SFO","13:00","12:56","404","401","-4","13:30","34","0","0","0","0","0"
"AS","01/18/2022","0027","N925VA","SFO","09:00","08:55","401","390","-5","09:24","29","0","0","0","0","0"
"AS","01/18/2022","0063","N597AS","SEA","11:30","11:23","385","387","-7","11:45","22","0","0","0","0","0"
"AS","01/18/2022","0077","N266AK","SEA","09:30","09:23","385","391","-7","09:54","31","0","0","0","0","0"
"AS","01/18/2022","0186","N453AS","PDX","07:30","07:28","385","389","-2","07:54","26","0","0","0","0","0"
"AS","01/18/2022","0221","N929VA","SEA","16:55","16:42","392","400","-13","17:06","24","0","0","0","0","0"
"AS","01/18/2022","0393","N579AS","SAN","16:55","16:48","362","378","-7","17:18","30","0","0","0","0","0"
"AS","01/18/2022","0479","N268AK","PDX","20:05","19:48","394","403","-17","20:24","36","0","0","0","0","0"
"AS","01/18/2022","0657","N928VA","SFO","18:35","18:25","415","412","-10","19:06","41","0","0","0","0","0"
"AS","01/19/2022","0014","N434AS","SFO","13:00","12:47","404","385","-13","13:06","19","0","0","0","0","0"
"AS","01/19/2022","0027","N925VA","SFO","09:00","08:56","401","397","-4","09:22","26","0","0","0","0","0"
"AS","01/19/2022","0063","N495AS","SEA","11:30","11:20","385","364","-10","11:39","19","0","0","0","0","0"
"AS","01/19/2022","0077","N408AS","SEA","09:30","09:20","385","376","-10","09:44","24","0","0","0","0","0"
"AS","01/19/2022","0221","N921VA","SEA","16:55","16:49","392","380","-6","17:09","20","0","0","0","0","0"
"AS","01/19/2022","0393","N562AS","SAN","16:55","16:47","362","361","-8","17:04","17","0","0","0","0","0"
"AS","01/19/2022","0479","N297AK","PDX","20:05","19:56","394","375","-9","20:18","22","0","0","0","0","0"
"AS","01/19/2022","0657","N923VA","SFO","18:35","18:27","415","395","-8","18:42","15","0","0","0","0","0"
"AS","01/20/2022","0007","N855VA","SEA","07:30","07:15","385","389","-15","07:42","27","0","0","0","0","0"
"AS","01/20/2022","0014","N562AS","SFO","13:00","13:00","404","394","0","13:30","30","0","0","0","0","0"
"AS","01/20/2022","0027","N925VA","SFO","09:00","08:33","401","401","-27","09:23","50","0","0","0","0","0"
"AS","01/20/2022","0063","N435AS","SEA","11:30","11:30","385","393","0","12:15","45","0","0","0","0","0"
"AS","01/20/2022","0077","N408AS","SEA","09:30","09:20","385","375","-10","09:54","34","0","0","0","0","0"
"AS","01/20/2022","0178","N423AS","SAN","09:30","09:17","362","359","-13","09:46","29","0","0","0","0","0"
"AS","01/20/2022","0185","N525AS","SFO","11:30","11:14","404","395","-16","11:55","41","0","0","0","0","0"
"AS","01/20/2022","0186","N491AS","PDX","07:30","07:19","385","367","-11","07:40","21","0","0","0","0","0"
"AS","01/20/2022","0221","N930VA","SEA","16:55","00:00","392","0","0","00:00","0","0","0","0","0","0"
"AS","01/20/2022","0393","N508AS","SAN","16:55","16:50","362","368","-5","17:23","33","0","0","0","0","0"
"AS","01/20/2022","0479","N478AS","PDX","20:05","19:50","394","371","-15","20:21","31","0","0","0","0","0"
"AS","01/20/2022","0657","N924VA","SFO","18:35","18:19","415","402","-16","19:08","49","0","0","0","0","0"
"AS","01/21/2022","0007","N930VA","SEA","07:30","07:24","385","374","-6","08:13","49","0","0","0","0","0"
"AS","01/21/2022","0014","N494AS","SFO","13:00","12:48","404","380","-12","13:09","21","0","0","0","0","0"
"AS","01/21/2022","0027","N925VA","SFO","09:00","08:59","401","369","-1","09:26","27","0","0","0","0","0"
"AS","01/21/2022","0063","N214AK","SEA","11:30","11:51","385","356","21","12:11","20","0","0","0","0","0"
"AS","01/21/2022","0077","N247AK","SEA","09:30","12:21","385","361","171","12:57","36","0","147","0","0","0"
"AS","01/21/2022","0178","N281AK","SAN","09:30","09:29","362","366","-1","09:55","26","0","0","0","0","0"
"AS","01/21/2022","0185","N508AS","SFO","11:30","11:21","404","371","-9","11:42","21","0","0","0","0","0"
"AS","01/21/2022","0186","N477AS","PDX","07:30","07:19","385","362","-11","07:52","33","0","0","0","0","0"
"AS","01/21/2022","0221","N928VA","SEA","16:55","16:56","392","347","1","17:11","15","0","0","0","0","0"
"AS","01/21/2022","0393","N536AS","SAN","16:55","16:44","362","351","-11","17:02","18","0","0","0","0","0"
"AS","01/21/2022","0479","N537AS","PDX","20:05","19:53","394","360","-12","20:25","32","0","0","0","0","0"
"AS","01/21/2022","0657","N922VA","SFO","18:35","18:25","415","374","-10","18:58","33","0","0","0","0","0"
"AS","01/22/2022","0007","N925VA","SEA","07:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/22/2022","0014","N215AK","SFO","13:00","12:42","404","376","-18","13:10","28","0","0","0","0","0"
"AS","01/22/2022","0027","N928VA","SFO","09:00","08:59","401","363","-1","09:17","18","0","0","0","0","0"
