"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"74486094789","2021-12-29T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","42","43","0.00","BR:1 ||",,,"97","29.97","OVC:08 5","29.96","1.50","43","350",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11412/29/21 17:51:02 METAR KJFK 292251Z 35005KT 1 1/2SM BR OVC005 06/06 A2998 RMK AO2 SFC VIS 5 SLP150 T00610056 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T18:15:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","42","43",,"BR:1 ||",,,"97",,"OVC:08 4","29.95","1.50","43","020",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/29/21 18:15:02 SPECI KJFK 292315Z 02003KT 1 1/2SM BR OVC004 06/06 A2997 RMK AO2 SFC VIS 5 T00610056 (RR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","42","43","0.00","BR:1 ||","-0.06","1","97","29.99","OVC:08 4","29.96","1.50","43","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13212/29/21 18:51:02 METAR KJFK 292351Z 04004KT 1 1/2SM BR OVC004 06/06 A2999 RMK AO2 SFC VIS 3 SLP155 T00610056 10072 20061 51022 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","43",,,"-0.06","1","97","29.99","5","29.96","1.49","43","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 31224 80404 10061 20056 30144 40155 51022 710// 92351 333 10072 20050 555 93000=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","42","43","0.00","BR:1 ||",,,"97","29.99","OVC:08 5","29.98","1.50","43","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11412/29/21 19:51:03 METAR KJFK 300051Z 36004KT 1 1/2SM BR OVC005 06/06 A3000 RMK AO2 SFC VIS 4 SLP157 T00610056 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T20:48:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","43","45",,"BR:1 ||",,,"93",,"OVC:08 7","29.98","3.00","44","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/29/21 20:48:03 SPECI KJFK 300148Z 36004KT 3SM BR OVC007 07/06 A3000 RMK AO2 SFC VIS 5 (RR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","42","44","0.00","BR:1 ||",,,"93","30.00","OVC:08 7","29.98","3.00","43","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11012/29/21 20:51:03 METAR KJFK 300151Z 36004KT 3SM BR OVC007 07/06 A3000 RMK AO2 SFC VIS 5 SLP159 T00670056 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","42","44","0.00","BR:1 ||","-0.02","1","93","30.01","OVC:08 7","29.98","3.00","43","360",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12812/29/21 21:51:03 METAR KJFK 300251Z 36005KT 3SM BR OVC007 07/06 A3001 RMK AO2 SFC VIS 6 CIG 005V010 SLP161 T00670056 51006 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","44",,,"-0.02","1","93","30.01","8","29.98","2.98","43","360",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07074486 31348 83605 10067 20056 30151 40161 51006 710// 90251 555 93003=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","42","43","0.00","BR:1 ||",,,"97","29.99","OVC:08 9","29.96","6.00","43","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/29/21 22:51:03 METAR KJFK 300351Z 03004KT 6SM BR OVC009 06/06 A2999 RMK AO2 SLP155 T00610056 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","42","44","0.00","BR:1 ||",,,"93","29.99","OVC:08 9","29.96","6.00","43","350",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11012/29/21 23:51:03 METAR KJFK 300451Z 35006KT 6SM BR OVC009 07/06 A2999 RMK AO2 SLP155 T00670056 400720050 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-29T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,"41","43","93","29.91","29.87","42","6.4","0","8.5","22","45","41","080","15","0.35","0","0.0","080","13","RA DZ BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD78324 HR PRECIPITATION (IN): 0.35 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 4524 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE:29.870 MINIMUM SEA LEVEL PRESSURE:29.79 TIME OF OCCURRENCE:0403 PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG): 80 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.4 24 HR AVG TEMP (F): 43DEPART FROM NORMAL:  8  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 22 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.13 0.13 0.03 T    T    0.04 0.02 0.00 T    T    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0718","1636","2009-05-01"
"74486094789","2021-12-30T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","42","44","0.00","BR:1 ||","+0.05","8","93","29.96","OVC:08 8","29.93","5.00","43","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11812/30/21 00:51:02 METAR KJFK 300551Z 36006KT 5SM BR OVC008 07/06 A2996 RMK AO2 SLP145 T00670056 10067 20061 58016 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","44",,,"+0.05","8","93","29.96","8","29.93","4.97","43","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 31358 83606 10067 20056 30134 40145 58016 710// 90551 333 10067 20050 555 93006=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","42","44","T","-RA:02 BR:1 |RA |RA",,,"93","29.96","OVC:08 8","29.93","5.00","43","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11612/30/21 01:51:02 METAR KJFK 300651Z 03004KT 5SM -RA BR OVC008 07/06 A2996 RMK AO2 RAB40 SLP145 P0000 T00670056 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","42","43","0.03","-RA:02 BR:1 |RA |RA",,,"97","29.94","BKN:07 7 OVC:08 65","29.93","5.00","43","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11712/30/21 02:51:02 METAR KJFK 300751Z 10004KT 5SM -RA BR BKN007 OVC065 06/06 A2995 RMK AO2 SLP140 P0003 T00610056 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","43","44","0.03","-RA:02 BR:1 |RA |RA","+0.03","8","96","29.93","OVC:08 5","29.91","4.00","44","330",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12212/30/21 03:51:02 METAR KJFK 300851Z 33004KT 4SM -RA BR OVC005 07/06 A2993 RMK AO2 SLP134 P0003 60006 T00670061 58010 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43","44",,"||RA","+0.03","8","96","29.93","5","29.90","3.73","44","330",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 11256 83304 10067 20061 30124 40134 58010 60027 761// 90851 333 96010 555 93009=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","43","44","0.02","BR:1 ||",,,"96","29.92","OVC:08 5","29.90","6.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/30/21 04:51:02 METAR KJFK 300951Z 00000KT 6SM BR OVC005 07/06 A2992 RMK AO2 RAE43 SLP132 P0002 T00670061 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","42","44","0.00","BR:1 ||",,,"93","29.92","OVC:08 5","29.91","5.00","43","340",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/30/21 05:51:02 METAR KJFK 301051Z 34009KT 5SM BR OVC005 07/06 A2993 RMK AO2 SLP133 T00670056 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T06:26:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","42","44",,"BR:1 ||",,,"93",,"OVC:08 4","29.91","0.75","43","360",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13012/30/21 06:26:02 SPECI KJFK 301126Z 36009KT 3/4SM R04R/P6000FT BR OVC004 07/06 A2993 RMK AO2 SFC VIS 5 CIG 003V005 T00670056 (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","42","43","T","-RA:02 BR:1 |RA |RA","-0.01","3","97","29.94","OVC:08 3","29.91","0.75","43","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17112/30/21 06:51:02 METAR KJFK 301151Z 36006KT 3/4SM R04R/P6000FT -RA BR OVC003 06/06 A2994 RMK AO2 SFC VIS 3 RAB42 SLP138 P0000 60008 70008 T00610056 10067 20061 53004 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","43",,"||RA","-0.01","3","97","29.94","2","29.91","0.75","43","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10474486 11112 83606 10061 20056 30128 40138 53004 60021 761// 91151 333 10072 20061 70020 96010 555 93012=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","43","43","T","BR:1 ||",,,"100","29.96","OVC:08 3","29.93","0.75","43","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15312/30/21 07:51:02 METAR KJFK 301251Z 35007KT 3/4SM R04R/P6000FT BR OVC003 06/06 A2996 RMK AO2 SFC VIS 2 1/2 RAE15 SLP146 CIG 002V004 P0000 T00610061 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T08:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","43","45",,"BR:1 ||",,,"93",,"BKN:07 4 OVC:08 23","29.95","3.00","44","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/30/21 08:49:02 SPECI KJFK 301349Z 01006KT 3SM BR BKN004 OVC023 07/06 A2997 RMK AO2 SFC VIS 5 FIBI (BH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","43","44","0.00","BR:1 ||",,,"96","29.97","BKN:07 4 OVC:08 23","29.95","3.00","44","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11712/30/21 08:51:02 METAR KJFK 301351Z 01006KT 3SM BR BKN004 OVC023 07/06 A2997 RMK AO2 SFC VIS 5 SLP149 T00670061 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T09:23:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","43","44",,"BR:1 ||",,,"96",,"SCT:04 4 BKN:07 11 OVC:08 46","29.95","3.00","44","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11712/30/21 09:23:02 SPECI KJFK 301423Z 02006KT 3SM BR SCT004 BKN011 OVC046 07/06 A2997 RMK AO2 SFC VIS 5 T00670061 (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T09:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","45","45",,"BR:1 ||",,,"100",,"FEW:02 4 SCT:04 14 OVC:08 50","29.93","6.00","45","050",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10212/30/21 09:49:02 SPECI KJFK 301449Z 05005KT 6SM BR FEW004 SCT014 OVC050 07/07 A2996 RMK AO2 FIBI (BH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","44","45","0.00","BR:1 ||","-0.02","0","97","29.96","FEW:02 4 SCT:04 14 BKN:07 50","29.93","6.00","45","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12612/30/21 09:51:02 METAR KJFK 301451Z 04005KT 6SM BR FEW004 SCT014 BKN050 07/07 A2996 RMK AO2 SLP146 60000 T00720067 50007 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44","45",,,"0.02","9","97","29.96","5","29.93","5.59","45","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07674486 11259 60405 10072 20067 30134 40146 50007 69907 710// 91451 555 93015=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","45","47","0.00",,,,"93","29.95","FEW:02 4 BKN:07 45 BKN:07 95","29.93","7.00","46","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11112/30/21 10:51:02 METAR KJFK 301551Z 01005KT 7SM FEW004 BKN045 BKN095 08/07 A2996 RMK AO2 SLP143 T00830072 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T11:24:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","45","48",,,,,"89",,"BKN:07 7 OVC:08 60","29.91","7.00","47","360",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09712/30/21 11:24:02 SPECI KJFK 301624Z 36007KT 7SM BKN007 OVC060 09/07 A2994 RMK AO2 T00890072 (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","45","47","0.00",,,,"93","29.94","BKN:07 8 BKN:07 55 BKN:07 90","29.91","7.00","46","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11112/30/21 11:51:02 METAR KJFK 301651Z 02005KT 7SM BKN008 BKN055 BKN090 08/07 A2994 RMK AO2 SLP139 T00830072 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T12:35:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","45","48",,,,,"89",,"SCT:04 8 BKN:07 47 OVC:08 65","29.90","10.00","47","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/30/21 12:35:02 SPECI KJFK 301735Z 01006KT 10SM SCT008 BKN047 OVC065 09/07 A2992 RMK AO2 PRESFR T00890072 (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","45","48","0.00",,"+0.04","8","89","29.92","FEW:02 9 BKN:07 47 BKN:07 65","29.90","10.00","47","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13612/30/21 12:51:02 METAR KJFK 301751Z 01005KT 10SM FEW009 BKN047 BKN065 09/07 A2992 RMK AO2 SLP133 60000 T00890072 10089 20061 58013 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-12-30T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","48",,,"+0.04","8","89","29.92","8","29.89","9.94","47","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 12366 60105 10089 20072 30121 40133 58013 69901 91751 333 10089 20061 555 93018=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
